COREF,n_mentions,n_prop,n_pron,n_nom,top_text
4628,4,0,3,1,their
6401,4,0,3,1,his
8489,4,0,3,1,you
1716,4,0,4,0,them
7030,4,0,3,1,them
6761,4,0,0,4,one man
8830,4,0,3,1,them
6765,4,0,0,4,fair women
1831,4,0,4,0,they
6766,4,0,4,0,we
8606,4,0,3,1,the thundering husband of Juno
10606,4,0,3,1,them
1616,4,0,2,2,a leader
1014,4,2,2,0,Coiranus
9935,4,0,3,1,him
3512,4,0,3,1,their
10677,4,0,4,0,we
1236,4,0,2,2,the old merman ’s daughter
8949,4,0,4,0,us
4475,4,0,2,2,any Trojan
1617,4,0,0,4,the race of Mars
4482,4,0,4,0,he
10755,4,0,3,1,us
10136,4,0,3,1,him
897,4,3,1,0,Minos
8631,4,0,0,4,the descendant of Aeacus
3596,4,0,2,2,these heroes
8577,4,0,0,4,your comrade
6670,4,0,0,4,friends
1743,4,0,0,4,the fleet descendant of Aeacus
888,4,3,1,0,Imbrius
8521,4,0,4,0,us
8534,4,0,4,0,we
8511,4,0,4,0,him
6710,4,0,2,2,the Achaeans and Trojans
4333,4,0,3,1,his cousin
889,4,4,0,0,Actor
4353,4,0,4,0,their
10597,4,0,3,1,the Trojans whom you had routed
3647,4,0,3,1,he
8290,4,0,3,1,her
1318,4,0,0,4,his servant
6685,4,0,3,1,his
6750,4,0,4,0,us
1015,4,4,0,0,Hector
1313,4,0,3,1,their
8486,4,0,2,2,your horsemen
9867,4,0,4,0,them
1303,4,0,0,4,shepherd of his people
8852,4,0,3,1,them
6679,4,0,3,1,his
8369,4,0,3,1,they
3801,4,0,0,4,a comrade
3683,4,0,3,1,her
8693,4,0,4,0,we
833,4,3,1,0,Cisses
3410,4,0,3,1,their
9000,4,0,3,1,himself
7089,4,0,1,3,one of them
6907,4,0,1,3,an old man
10620,4,0,4,0,you
1347,4,0,1,3,his neighbour
9015,4,0,3,1,they
4567,4,0,4,0,his
830,4,4,0,0,Ilus
3878,4,0,3,1,her
8686,4,0,4,0,them
6913,4,0,3,1,she
1026,4,1,3,0,Charis
869,4,4,0,0,Alcathous
7101,4,0,4,0,our
3967,4,0,4,0,them
1889,4,0,0,4,the throng
4043,4,0,3,1,you
6880,4,0,3,1,his
689,4,4,0,0,Paeeon
1353,4,0,0,4,knight of Gerene
3948,4,0,3,1,he
8339,4,0,2,2,a father
9326,3,0,2,1,any good staunch soldier
526,3,3,0,0,Augeas
8536,3,0,2,1,them
5256,3,0,3,0,her
8750,3,0,2,1,the sons of Hippasus
783,3,3,0,0,Erebus
4260,3,0,3,0,they
2719,3,0,2,1,The Trojans on the other hand
9413,3,0,3,0,We
4259,3,0,3,0,he
8527,3,0,3,0,you
5550,3,0,3,0,them
8731,3,0,0,3,my good fellow
11150,3,0,2,1,a man who I think will presently fall upon us
8555,3,0,1,2,my children
1000,3,3,0,0,Fate
8856,3,0,3,0,we
1491,3,0,3,0,them
3719,3,0,3,0,their
8724,3,0,0,3,Lycians
7846,3,0,1,2,our comrades
7841,3,0,2,1,many of the Achaeans
5274,3,0,1,2,The servants
2710,3,0,3,0,them
1480,3,0,2,1,them
5629,3,0,3,0,He
5282,3,0,2,1,his
2551,3,0,3,0,them
3899,3,0,2,1,they
5301,3,0,2,1,his
2555,3,0,2,1,sailors who have long looked for one
8762,3,0,3,0,us
11122,3,0,2,1,them
2565,3,0,1,2,these men
1300,3,0,0,3,slayer of Argus
2827,3,0,3,0,he
7766,3,0,0,3,your own people
8667,3,0,3,0,us
3806,3,0,2,1,"Thoas son of Andraemon who ruled the Aetolians of all Pleuron and high Calydon , and was honoured among his people as though he were a god"
7703,3,0,0,3,the father
2593,3,0,3,0,they
1475,3,0,0,3,the Athenians
10162,3,0,0,3,men Agamemnon
2599,3,0,2,1,all the chieftains of the Achaeans
8623,3,0,0,3,the slain
1240,3,0,0,3,the heavenly beings
1274,3,0,2,1,The goddess Dawn
1289,3,0,2,1,the mighty multitude
3927,3,0,1,2,someone
4072,3,0,3,0,he
7734,3,0,3,0,us
8658,3,0,2,1,"the Thracians , who have lately come here and lie apart from the others at the far end of the camp"
3842,3,0,0,3,the Achaean host
7733,3,0,0,3,the ever - living gods
2587,3,0,1,2,nine men
3796,3,0,2,1,their
7775,3,0,1,2,all the Argives
3876,3,0,2,1,Alcathous son of noble Aesyetes
3770,3,0,2,1,them
9336,3,0,2,1,Argive archers
7728,3,0,0,3,peer of gods in counsel
5360,3,0,3,0,She
2692,3,0,1,2,The son of Jason
1219,3,0,0,3,the immortal gods
8770,3,0,3,0,we
2679,3,0,3,0,their
3786,3,0,0,3,his own sons
9398,3,0,3,0,us
4190,3,0,3,0,we
538,3,2,1,0,Nireus
2669,3,0,0,3,some
8613,3,0,3,0,us
7798,3,0,3,0,you
10161,3,0,0,3,king of men Agamemnon
10352,3,0,2,1,our bandying hard like women who when they fall foul of one another
2653,3,0,3,0,your
9337,3,0,0,3,my brother
11294,3,0,3,0,them
5226,3,0,2,1,he
4892,3,0,3,0,he
8135,3,0,3,0,her
8997,3,0,2,1,them
3164,3,0,0,3,neither side
3160,3,0,0,3,a rich man
813,3,2,1,0,Molus
4848,3,0,3,0,he
9120,3,0,3,0,our
3504,3,0,2,1,his pursuers
812,3,3,0,0,Amphidamas
8340,3,0,2,1,an only son who will be heir to all his wealth
4536,3,0,2,1,her
3108,3,0,3,0,He
8366,3,0,2,1,their
8880,3,0,2,1,his
3089,3,0,3,0,them
898,3,2,1,0,Harpalion
9433,3,0,3,0,us
4904,3,0,2,1,their
1409,3,0,3,0,you
10234,3,0,3,0,you
4451,3,0,1,2,the Trojan warriors
4938,3,0,2,1,him
1030,3,3,0,0,Orion
4940,3,0,2,1,he
8074,3,0,3,0,us
9156,3,0,2,1,them
9109,3,0,2,1,your sister ’s husband
3194,3,0,3,0,she
4796,3,0,3,0,his
4588,3,0,2,1,Pyraechmes who had led his Paeonian horsemen from the Amydon and the broad waters of the river Axius
4631,3,0,0,3,their master
464,3,2,1,0,Mother
465,3,3,0,0,Briseus
3371,3,0,2,1,the savage jackals
8252,3,0,2,1,this woman
9036,3,0,0,3,fighters in close combat
825,3,1,2,0,Discord
4682,3,0,2,1,The other two horses
4685,3,0,1,2,woodmen
11303,3,0,2,1,your dear son
8236,3,0,1,2,my men
8231,3,0,3,0,she
3313,3,0,1,2,the proud Trojans
3310,3,0,3,0,them
3306,3,0,1,2,the charioteer
8294,3,0,0,3,her people
8197,3,0,3,0,her
3447,3,0,3,0,she
9011,3,0,3,0,you
4774,3,0,3,0,you
460,3,3,0,0,Eurybates
8160,3,0,0,3,all gods
9095,3,0,0,3,three men
816,3,2,1,0,the Cauconians
3236,3,0,3,0,her
496,3,3,0,0,Schedius
497,3,3,0,0,Epistrophus
498,3,3,0,0,mighty Iphitus the son of Naubolus
5098,3,0,2,1,the Achaean youth
2941,3,0,3,0,They
1324,3,0,2,1,him
7963,3,0,2,1,a great king
2931,3,0,0,3,the son of Aeacus
5102,3,0,3,0,he
2928,3,0,0,3,the noble son of Peleus
9233,3,0,2,1,the princes and counsellors of the Trojans
2921,3,0,3,0,them
7954,3,0,3,0,we
1434,3,0,2,1,a noble maiden
7952,3,0,2,1,Andromache daughter of great Eetion
5157,3,0,3,0,their
925,3,3,0,0,Alcmena
2904,3,0,3,0,he
7923,3,0,2,1,the horses of Tros
2890,3,0,0,3,their princes
850,3,3,0,0,Hippasus
3653,3,0,3,0,they
8506,3,0,0,3,his own son
2852,3,0,3,0,them
11171,3,0,3,0,We
2849,3,0,3,0,she
1444,3,0,0,3,their chieftains
5202,3,0,2,1,"golden handmaids also who worked for him , and were like real young women , with sense and reason , voice also and strength , and all the learning of the immortals"
1145,3,0,1,2,the Pylians
1420,3,0,3,0,they
2962,3,0,3,0,They
4990,3,0,2,1,The horses of the descendant of Aeacus
3636,3,0,1,2,the shepherds
9179,3,0,3,0,you
8039,3,0,3,0,their
11228,3,0,3,0,you
9190,3,0,3,0,them
1413,3,0,2,1,the common soldiers
8037,3,0,3,0,us
501,3,3,0,0,the Locrians
1415,3,0,0,3,daughters of aegis - bearing Jove
3019,3,0,3,0,them
5040,3,0,2,1,a man named Podes
3007,3,0,3,0,their
8939,3,0,3,0,her
441,3,3,0,0,Chryse
7996,3,0,3,0,our
8451,3,0,3,0,we
5062,3,0,2,1,"the men and hounds , who keep watch the whole night through"
9215,3,0,1,2,three noble sons
2971,3,0,2,1,fair Juno ’s lord
9217,3,0,2,1,the knight Oeneus
8456,3,0,0,3,all the Achaeans
11221,3,0,2,1,them
5076,3,0,2,1,his harassed comrades
922,3,3,0,0,Perseus
10147,3,0,2,1,he
508,3,3,0,0,Capaneus
5636,3,0,2,1,"the Paeonians , who were flying along the bank of the river in panic when they saw their leader slain by the hands of the son of Peleus"
10624,3,0,0,3,Trojan men
10368,3,0,2,1,Earth - shaker
6131,3,0,3,0,them
6080,3,0,2,1,O Menelaus
1807,3,0,1,2,her parents
9868,3,0,3,0,we
10952,3,0,2,1,O princes and counsellors of the Argives
7377,3,0,3,0,we
1540,3,0,0,3,peer of Mars
2170,3,0,0,3,men now are
2162,3,0,1,2,the other two
7343,3,0,1,2,your foes
7033,3,0,3,0,we
6997,3,0,0,3,strangers
2148,3,0,0,3,two sons of Priam
6649,3,0,2,1,O god of the silver bow
6148,3,0,2,1,they
7326,3,0,1,2,the son of Anchises
2121,3,0,2,1,they
7039,3,0,3,0,us
7051,3,0,3,0,them
10941,3,0,2,1,The best man
7301,3,0,2,1,her
6074,3,0,2,1,his
10591,3,0,3,0,our
1845,3,0,3,0,he
6973,3,0,1,2,Son of Laomedon
9908,3,0,3,0,our
1742,3,0,0,3,the Mysians
9899,3,0,3,0,us
1748,3,0,0,3,both
5987,3,0,2,1,the drivers of chariots
9595,3,0,3,0,our
6757,3,0,0,3,nobody
10423,3,0,0,3,Idiot
6754,3,0,0,3,better men
6014,3,0,2,1,their
1609,3,0,1,2,a wife
2263,3,0,1,2,twin sons
6024,3,0,1,2,the son of Admetus
1780,3,0,0,3,youths
2252,3,0,0,3,the sons of Priam
1786,3,0,3,0,they
6039,3,0,3,0,them
6990,3,0,1,2,those that shall be born hereafter
2231,3,0,3,0,them
6715,3,0,2,1,each of our companies
6222,3,0,2,1,his trusty comrades round him
6230,3,0,2,1,"this Iris , fleet as the wind"
7454,3,0,0,3,the matrons
7166,3,0,2,1,them
7629,3,0,0,3,my brothers
6452,3,0,2,1,"O god of the silver bow , that protectest Chryse and holy Cilla and rulest Tenedos with thy might"
10555,3,0,2,1,"miserable mortals , who come out like leaves in summer and eat the fruit of the field , and presently fall lifeless to the ground"
9801,3,0,2,1,even a strong man
6544,3,0,3,0,you
7175,3,0,1,2,every man of them
9755,3,0,2,1,the horses of the noble son of Aeacus
9790,3,0,3,0,we
6471,3,0,3,0,us
10806,3,0,2,1,you
6439,3,0,0,3,all other Achaeans
6521,3,0,0,3,aegis - bearing Jove
1969,3,0,2,1,they
6516,3,0,0,3,comrades
6483,3,0,3,0,you
6512,3,0,0,3,the lord of counsel
1083,3,3,0,0,Menelaus
1962,3,0,2,1,them
978,3,3,0,0,Lycon
9778,3,0,2,1,no Lycians
2025,3,0,2,1,the wheelwright
1884,3,0,3,0,he
2103,3,0,0,3,a bastard
6361,3,0,3,0,These
7056,3,0,0,3,your wife
1849,3,0,0,3,descendant of Dardanus
1595,3,0,3,0,them
2090,3,0,0,3,his man
633,3,3,0,0,Aesculapius
6608,3,0,2,1,a seer in the fulness of
635,3,3,0,0,Eurymedon
207,3,2,1,0,Oceanus
2069,3,0,1,2,two sons
2066,3,0,2,1,a certain rich and honourable man among the Trojans
9822,3,0,3,0,us
7071,3,0,3,0,our
7228,3,0,1,2,my old father
1878,3,0,1,2,the maid - servants
641,3,3,0,0,Haemon
973,3,1,2,0,the Selli
7210,3,0,1,2,any other god
2039,3,0,3,0,them
7077,3,0,0,3,Priam ’s people
9733,3,0,3,0,they
5956,3,0,3,0,them
1800,3,0,0,3,Priam ’s daughters
1065,3,3,0,0,Pelegon
5746,3,0,3,0,he
6873,3,0,0,3,warriors
5761,3,0,2,1,the Trojans in the city
1062,3,2,1,0,Eetion of Imbros
592,3,2,1,0,The Paphlagonians
9933,3,0,3,0,them
9522,3,0,3,0,we
1649,3,0,2,1,leader
1660,3,0,0,3,their leader
10613,3,0,3,0,we
2336,3,0,2,1,"the august goddess , daughter of great Saturn"
5807,3,0,3,0,her
2346,3,0,0,3,the Hours
7528,3,0,2,1,them
6949,3,0,2,1,Madam
756,3,3,0,0,Far - Darter
5817,3,0,3,0,they
6866,3,0,3,0,us
5900,3,0,3,0,he
9476,3,0,3,0,you
7497,3,0,3,0,you
9475,3,0,2,1,any one in wheat - growing
5824,3,0,3,0,He
575,3,3,0,0,Dardanians
750,3,3,0,0,Astyanax
5875,3,0,3,0,her
947,3,1,2,0,Deiochus
5763,3,0,2,1,their
6777,3,0,2,1,this fellow here at Troy
5945,3,0,2,1,those who were about the dead
5950,3,0,2,1,his dead comrade
10625,3,0,0,3,Trojan women
578,3,3,0,0,Archelochus
1639,3,0,3,0,them
5861,3,0,1,2,her waiting - women
746,3,2,1,0,Great Oeneus
2370,3,0,0,3,the awful goddess
7550,3,0,2,1,Diana of the golden reins
2384,3,0,3,0,they
5948,3,0,1,2,twelve brave sons of noble Trojans
6845,3,0,2,1,any man shirking the fight
9922,3,0,1,2,sisters
9488,3,0,2,1,the son of Mastor
1497,3,0,0,3,Menelaus of the loud battle - cry
5706,3,0,3,0,him
5940,3,0,3,0,he
6963,3,0,0,3,a guest
2438,3,0,0,3,Glaucus son of Hippolochus
1626,3,0,3,0,their
7613,3,0,0,3,a better man
694,3,3,0,0,Crethon
7084,2,0,1,1,some braggart Trojan
4014,2,0,2,0,they
4570,2,0,1,1,the armed band that was about Patroclus
4573,2,0,1,1,a wayfarer going along the road
4575,2,0,0,2,his little ones
6767,2,0,2,0,them
8676,2,0,2,0,we
8337,2,0,0,2,the women servants
7074,2,0,0,2,lambs
6583,2,0,0,2,heralds
454,2,2,0,0,Caeneus
6584,2,0,0,2,messengers of gods
10246,2,0,1,1,your driver
453,2,2,0,0,Dryas
6594,2,0,2,0,we
6917,2,0,0,2,your kinsmen
4024,2,0,2,0,he
6918,2,0,0,2,your friends
7066,2,0,0,2,the famous archer
8375,2,0,1,1,Diana of the golden throne
8378,2,0,1,1,the archer goddess
709,2,2,0,0,Noemon
6862,2,0,1,1,each chief
6848,2,0,1,1,full many of his comrades
7149,2,0,0,2,the foremost of them
7133,2,0,1,1,the common enemy of mankind
7137,2,0,1,1,my knights
8278,2,0,1,1,Achaean women in Hellas and Phthia
8270,2,0,1,1,two hundred men
7141,2,0,2,0,we
8258,2,0,2,0,you
8251,2,0,1,1,Any man of common right feeling
871,2,2,0,0,the fighting Lapithae
10627,2,0,1,1,your unhappy father
3976,2,0,0,2,the men of Phthia
8722,2,0,0,2,princes and counsellors of the Argives
4688,2,0,1,1,the leader of the Lycian warriors
4689,2,0,0,2,the Lycian warriors
8248,2,0,1,1,the sons of Atreus the only men in the world who love their wives
3954,2,0,1,1,The brave Paphlagonians
4690,2,0,0,2,his trusty comrade
4692,2,0,2,0,themselves
6877,2,0,0,2,your enemies
7130,2,0,1,1,the men of old
7129,2,0,0,2,an enemy
4578,2,0,2,0,them
1063,2,2,0,0,Laothoe
657,2,2,0,0,Leucus
7092,2,0,0,2,the bronze - smiths
7095,2,0,0,2,Some Trojan or Lycian archer
7097,2,0,1,1,Son of Aesculapius
7106,2,0,1,1,"frightened fawns who , when they can no longer scud over the plain"
655,2,2,0,0,Simoeisius
4612,2,0,1,1,the two sons of Nestor
4516,2,0,1,1,five captains whom he could trust
7118,2,0,2,0,we
3983,2,0,0,2,bastard son to Oileus
4619,2,0,1,1,these chieftains of the Danaans
8292,2,0,2,0,you
712,2,2,0,0,Gorgon
10543,2,0,1,1,we two alone of all the gods
8692,2,0,0,2,Nestor son of Neleus
7124,2,0,2,0,our
7128,2,0,2,0,you
4623,2,0,0,2,kids
4034,2,0,2,0,he
4477,2,0,1,1,Twelve men
4514,2,0,0,2,noble Achilles
4362,2,0,0,2,son to Antenor
4287,2,0,2,0,they
8522,2,0,2,0,they
6986,2,0,2,0,we
1061,2,2,0,0,"noble son of Peires , who had come from fertile Thrace"
699,2,2,0,0,Pylaemenes
4167,2,0,0,2,begotten of Immortal Jove
8520,2,0,2,0,you
1148,2,0,2,0,they
1147,2,0,2,0,them
852,2,2,0,0,Wretch
6948,2,0,0,2,son of Laertes
6994,2,0,0,2,their children
6708,2,0,1,1,"an Achaean host , at once so great and valiant"
8622,2,0,0,2,other men
4347,2,0,1,1,Astynous son of Protiaon
8232,2,0,1,1,those who were fighting for their women
6697,2,0,0,2,councillors of the Argives
701,2,2,0,0,Atymnius
6943,2,0,0,2,the Amazons
1235,2,0,0,2,the old merman
6985,2,0,2,0,them
10699,2,0,1,1,my comrades
1069,2,2,0,0,King Achelous
10691,2,0,2,0,us
1214,2,0,2,0,her
4230,2,0,2,0,she
676,2,2,0,0,Polyidus
1188,2,0,2,0,him
4244,2,0,0,2,the shepherd of his people
10600,2,0,1,1,many another man
857,2,2,0,0,Pylartes
6964,2,0,2,0,our
8543,2,0,2,0,our
8611,2,0,0,2,a spy
6756,2,0,0,2,no soldier
697,2,1,1,0,Diocles
4268,2,0,0,2,a valiant warrior
6977,2,0,2,0,We
6978,2,0,0,2,we others
1161,2,0,2,0,These
673,2,1,1,0,Hypsenor
668,2,2,0,0,Scamandrius
8485,2,0,0,2,your host
6609,2,0,2,0,us
10713,2,0,1,1,one or other
8421,2,0,1,1,his sorrowing wife
4458,2,0,0,2,not a Trojan
841,2,1,1,0,Thymbraeus
4074,2,0,1,1,nine or ten thousand men
6817,2,0,1,1,this handful of men
10614,2,0,1,1,the old man Altes
4069,2,0,2,0,he
8607,2,0,0,2,no other Trojan
683,2,2,0,0,Otus
6834,2,0,0,2,cowards
4047,2,0,1,1,"the Achaeans who , now that their wall was overthrown , were flying pell - mell before the Trojans"
4483,2,0,2,0,we
7058,2,0,2,0,us
4485,2,0,2,0,they
8401,2,0,2,0,they
4494,2,0,0,2,none other of the Achaeans
4501,2,0,1,1,the harpy Podarge
6921,2,0,1,1,huge hero so great and goodly
8385,2,0,0,2,the Curetes
844,2,2,0,0,Hypeirochus
11357,2,0,1,1,any other of my sons
8442,2,0,0,2,all the others
10722,2,0,1,1,the hero Deiphobus
848,2,1,1,0,Deiopites
11371,2,0,2,0,them
10227,2,0,1,1,Hapless and dearest comrade
7025,2,0,0,2,victor
4383,2,0,1,1,men who were already bent upon driving back the Trojans
8457,2,0,0,2,noble son of Telamon
10654,2,0,2,0,us
4128,2,0,2,0,he
7032,2,0,1,1,Juno of Argos
6647,2,0,0,2,your child
8642,2,0,0,2,sentinels
6656,2,0,0,2,any god
4396,2,0,1,1,"The Trojans , fierce as lions"
11362,2,0,1,1,Alexandrus who brought me hither to Troy
8643,2,0,1,1,the allies who have come from other places
845,2,2,0,0,Paeon
4109,2,0,2,0,they
8655,2,0,2,0,you
6504,2,0,2,0,We
5672,2,0,2,0,they
1082,2,2,0,0,Aethe
743,2,2,0,0,Isander
1116,2,0,0,2,the priest
11158,2,0,0,2,my own father
7435,2,0,0,2,its mother
7438,2,0,0,2,Danaan warriors
5278,2,0,1,1,the vintagers
599,2,2,0,0,Mesthles
744,2,2,0,0,Laodameia
7442,2,0,2,0,us
5288,2,0,1,1,the herdsmen
7834,2,0,0,2,clansmen
598,2,2,0,0,noble Ascanius
10986,2,0,2,0,you
5965,2,0,1,1,his bridegroom son whose death has wrung the hearts of his parents
5304,2,0,1,1,a bard
1042,2,2,0,0,Alcimus
10995,2,0,0,2,his own mother
5318,2,0,1,1,Many also of his followers
5325,2,0,2,0,his
11153,2,0,1,1,"the fierce Achaeans who are hard by you , so cruel and relentless"
7824,2,0,1,1,such a man as you are off his guard
1115,2,0,0,2,their chiefs
5946,2,0,2,0,them
5343,2,0,2,0,they
7434,2,0,1,1,the child unborn
601,2,2,0,0,the Meonians
7468,2,0,2,0,we
787,2,2,0,0,Aphareus
7927,2,0,0,2,our squires
7926,2,0,2,0,our
7921,2,0,0,2,your squire
5184,2,0,1,1,the hunter
792,2,2,0,0,Iphianassa
7915,2,0,0,2,Trito - born
5188,2,0,2,0,we
7401,2,0,0,2,any other of the immortals
6067,2,0,1,1,the others all of them
6048,2,0,1,1,The captain of the Cretans
5198,2,0,0,2,the far - famed lame god
11177,2,0,2,0,you
6047,2,0,1,1,Ajax the son of Oileus
7412,2,0,0,2,We other gods
6035,2,0,2,0,They
791,2,2,0,0,Chrysothemis
10978,2,0,1,1,our two champion boxers
5221,2,0,0,2,the youths
6027,2,0,2,0,them
5236,2,0,1,1,two hosts in gleaming armour
6019,2,0,1,1,The horses of the descendant of Pheres
5247,2,0,1,1,"two shepherds who were playing on their pipes , and had not so much as a thought of danger"
5248,2,0,1,1,those who were in ambush
5942,2,0,1,1,all who stood by
7477,2,0,1,1,the old men of our council and our wives
650,2,2,0,0,Panic
7553,2,0,0,2,my peers
1105,2,0,1,1,the son of Jove and Leto
555,2,2,0,0,Podalirius
7566,2,0,2,0,them
574,2,2,0,0,old Aesyetes
7693,2,0,1,1,a mistress
7688,2,0,1,1,my brothers many and brave who may fall in the dust before their foes
7671,2,0,0,2,a widow
7575,2,0,1,1,Honoured mother
11071,2,0,0,2,noble Achilles has slain
11075,2,0,0,2,another
767,2,2,0,0,Podargus
10387,2,0,2,0,we
7595,2,0,2,0,our
5709,2,0,0,2,his own father
11098,2,0,2,0,us
11097,2,0,1,1,the cruel savage
11096,2,0,0,2,your brave sons
7619,2,0,0,2,his own self
11095,2,0,0,2,him who has slain so many of your brave sons
5679,2,0,2,0,he
565,2,1,1,0,Guneus
1109,2,0,0,2,his priest
7632,2,0,0,2,the other women
7709,2,0,1,1,your servants
10370,2,0,2,0,we
5354,2,0,2,0,them
5522,2,0,2,0,their
7478,2,0,2,0,our
5363,2,0,1,1,The elders of the Achaeans
5364,2,0,0,2,the other princes
7803,2,0,1,1,the king of rich Mycene himself
1041,2,2,0,0,Pelian
5885,2,0,1,1,a minister of fear
751,2,1,1,0,Menesthius
11132,2,0,2,0,your
5424,2,0,1,1,the Olympians
11014,2,0,2,0,we
5431,2,0,2,0,his
5849,2,0,2,0,he
7759,2,0,0,2,every man of you
7520,2,0,0,2,his son - in - law
11034,2,0,1,1,O lord of the silver bow
774,2,2,0,0,Ophelestes
7530,2,0,0,2,not a man
7531,2,0,0,2,every one of them
5793,2,0,1,1,the wives and fair daughters of the Trojans
773,2,2,0,0,Ormenus
7729,2,0,0,2,your brother
7542,2,0,1,1,The king ’s daughter
5510,2,0,1,1,not Neptune lord of the earthquake
6081,2,0,2,0,he
7396,2,0,1,1,Jove ’s daughter Venus
793,2,2,0,0,Aepea
8144,2,0,0,2,twenty Trojan women
8142,2,0,2,0,we
4819,2,0,2,0,your
7180,2,0,0,2,our fathers
8136,2,0,0,2,the daughter of Briseus
1085,2,1,1,0,Whoever
4822,2,0,0,2,one dazed
1050,2,2,0,0,Fool
7194,2,0,2,0,we
10876,2,0,2,0,us
4829,2,0,2,0,you
10497,2,0,1,1,the Trojan host within the famed walls of Ilius
8128,2,0,1,1,One whom heaven befriends
8126,2,0,2,0,us
6430,2,0,2,0,them
4853,2,0,2,0,her
4855,2,0,2,0,they
7201,2,0,1,1,Dear son of Capaneus
642,2,2,0,0,mighty Ereuthalion
8109,2,0,0,2,guests
489,2,2,0,0,O Muses
6419,2,0,2,0,she
10892,2,0,2,0,you
491,2,2,0,0,Arcesilaus
1051,2,2,0,0,Otrynteus
4805,2,0,0,2,the other Danaans
516,2,2,0,0,Eurytus
8149,2,0,0,2,three daughters
1027,2,2,0,0,Eurynome
716,2,2,0,0,huge Periphas
11284,2,0,2,0,us
1128,2,0,1,1,the seer
822,2,2,0,0,Tithonus
821,2,2,0,0,Dawn
4723,2,0,2,0,you
8203,2,0,2,0,we
10832,2,0,2,0,them
4737,2,0,1,1,priest of Jove of Mt. Ida
11276,2,0,2,0,our
4762,2,0,0,2,lord of the storm - cloud
8186,2,0,1,1,the sons of the Achaeans who faint before the fury of the Trojans
8181,2,0,0,2,a maniac
648,2,2,0,0,Maeon
478,2,2,0,0,Pelops
8168,2,0,1,1,the heralds Odius
10838,2,0,1,1,the living
10844,2,0,1,1,The knight Peleus
6466,2,0,0,2,the foremost of the Achaeans
6464,2,0,1,1,a Danaan at our ships
6463,2,0,2,0,us
4794,2,0,2,0,you
4919,2,0,1,1,those who had bestridden Patroclus and were most bent on winning glory by dragging him off to their city
492,2,2,0,0,Clonius
638,2,2,0,0,Pelagon
7233,2,0,1,1,two chieftains
7309,2,0,1,1,the Achaean women
5066,2,0,2,0,them
7983,2,0,0,2,child of aegis - bearing Jove
7315,2,0,1,1,men that walk the earth
6181,2,0,2,0,they
7327,2,0,2,0,we
7339,2,0,0,2,my infant son
797,2,2,0,0,Erinyes
6137,2,0,1,1,the bystanders
7966,2,0,2,0,us
7346,2,0,1,1,the captains of your allies
510,2,2,0,0,Talaus
7353,2,0,0,2,mortal man
6117,2,0,0,2,all who saw it
6108,2,0,1,1,a woman skilled in all manner of arts
5118,2,0,2,0,She
512,2,2,0,0,Adrastus
6090,2,0,2,0,They
739,2,1,1,0,Sisyphus
7948,2,0,0,2,Fools
7942,2,0,2,0,our
10322,2,0,2,0,us
7390,2,0,1,1,the youth of the Cadmeans
506,2,2,0,0,Chalcodon
7984,2,0,1,1,the dying Danaans
6214,2,0,1,1,the all - seeing son of Saturn with the blessed gods that live for ever assembled near him
499,2,2,0,0,Panopeus
6366,2,0,1,1,his servants
1049,2,2,0,0,Capys
4935,2,0,1,1,Aeneas ’ aged father
494,2,2,0,0,Ialmenus
8061,2,0,2,0,them
7253,2,0,1,1,two heroes
8057,2,0,1,1,brave Trojans
1123,2,0,1,1,"Calchas son of Thestor , wisest of augurs , who knew things past present and to come"
6316,2,0,2,0,they
10896,2,0,1,1,The other drivers
10899,2,0,1,1,the pilot
8001,2,0,0,2,fleet Iris
1048,2,2,0,0,Assaracus
8038,2,0,2,0,your
629,2,2,0,0,Laodocus
628,2,2,0,0,Hebe
1047,2,2,0,0,Erichthonius
7274,2,0,0,2,a mortal
7282,2,0,2,0,We
7297,2,0,2,0,yourself
5021,2,0,1,1,"some sturdy youth , axe in hand"
8004,2,0,1,1,my grey - eyed daughter
645,2,2,0,0,Polynices
5309,2,0,1,1,the mother of Achilles
2616,2,0,2,0,They
928,2,2,0,0,Areilycus
2746,2,0,0,2,the son of Neleus
10096,2,0,2,0,we
2752,2,0,2,0,they
2759,2,0,0,2,another driver
9308,2,0,2,0,yourself
2769,2,0,2,0,their
2785,2,0,0,2,those of Achilles
1449,2,0,0,2,a little man
930,2,2,0,0,Promachus the Boeotian
9295,2,0,2,0,us
2823,2,0,0,2,Mecisteus son of Echius
2834,2,0,2,0,she
2480,2,0,1,1,"lovely Theano , daughter of Cisseus and wife of Antenor"
1445,2,0,2,0,They
9273,2,0,0,2,the youngest of the Graces
2861,2,0,1,1,The mighty lord of the earthquake
2868,2,0,1,1,the Trojans when light
1439,2,0,0,2,The Phoceans
2906,2,0,1,1,The sentinels
9244,2,0,0,2,mother Tethys
9241,2,0,0,2,daughter of mighty Saturn
1436,2,0,1,1,Actor son of Azeus
2920,2,0,2,0,he
924,2,2,0,0,Semele
9327,2,0,0,2,a worse man
2723,2,0,2,0,they
2695,2,0,0,2,captives
9344,2,0,1,1,the wife also of Promachus son of Alegenor
943,2,2,0,0,Iasus
2517,2,0,1,1,a nurse who carried his little child in her bosom
9429,2,0,0,2,a messenger
9427,2,0,1,1,the Erinyes
2528,2,0,0,2,his nurse
1483,2,0,0,2,son of Talaus
