COREF,n_mentions,n_prop,n_pron,n_nom,top_text
6996,3,0,0,3,actor
5274,3,0,0,3,the architect
1775,3,0,0,3,the whole party
7244,3,0,2,1,any reasonable man
5285,3,0,2,1,them
5288,3,0,1,2,young people
7931,3,0,0,3,you men
5237,3,0,2,1,their
3460,3,0,3,0,they
5016,3,0,3,0,we
3646,3,0,0,3,the whole
3510,3,0,0,3,the little creature
3499,3,0,2,1,All the actors
168,3,3,0,0,Jessie Fothergill
7057,3,0,2,1,the studious writer
5200,3,0,1,2,the chaplain
1683,3,0,2,1,his
349,3,3,0,0,Son.= By Charles Dickens
219,3,3,0,0,Herr Stallmeister
8739,3,0,3,0,we
7015,3,0,3,0,us
7201,3,0,2,1,them
365,3,3,0,0,E. Marlitt
1684,3,0,3,0,they
1672,3,0,2,1,the skipper
5221,3,0,3,0,our
2281,3,0,1,2,the lackey
2179,3,0,2,1,Each of the party
1668,3,0,0,3,characters
7246,3,0,1,2,this noble family
6981,3,0,3,0,we
1778,3,0,2,1,minstrels
8834,3,0,3,0,we
3337,3,0,2,1,them
7295,3,0,3,0,her
6909,3,0,2,1,her
3329,3,0,1,2,the group
7089,3,0,1,2,such a man
1565,3,0,1,2,each individual
4794,3,0,2,1,the active housewife
6899,3,0,1,2,many people
4772,3,0,2,1,they
1632,3,0,0,3,The musician
8705,3,0,3,0,We
6886,3,0,3,0,you
790,3,0,1,2,his beloved
6880,3,0,3,0,they
688,3,0,1,2,its owner
7312,3,0,0,3,a king
3617,3,0,2,1,her
350,3,3,0,0,Donal Grant.= By George Macdonald
8709,3,0,3,0,you
3083,3,0,0,3,his company
6928,3,0,2,1,the comic poet
4822,3,0,3,0,them
3688,3,0,1,2,the little girl
2153,3,0,2,1,"The baron , who followed shortly afterwards on horseback"
5318,3,0,3,0,my
1685,3,0,2,1,the reverend gentleman
1624,3,0,2,1,a man that was waiting in the house
4872,3,0,3,0,our
6967,3,0,3,0,you
6963,3,0,3,0,we
4862,3,0,2,1,no discreet young woman
4859,3,0,3,0,our
7275,3,0,3,0,we
4844,3,0,3,0,they
3718,3,0,3,0,They
4842,3,0,2,1,his
5374,3,0,3,0,our
2205,3,0,0,3,servants
8719,3,0,2,1,your generous friend
4644,3,0,0,3,his dear
4678,3,0,2,1,these two boys
5820,3,0,3,0,you
6182,3,0,1,2,volunteers
2807,3,0,2,1,their
8435,3,0,2,1,the Creator of the world
6541,3,0,2,1,"that class of men whose art it is to draw towards themselves a portion of the money , and materials of enjoyment , which circulate in their appointed courses through the world"
6162,3,0,1,2,the owner of the Project Gutenberg ™ trademark
3963,3,0,2,1,some other actors
7575,3,0,2,1,their
4377,3,0,3,0,they
7582,3,0,3,0,thou
4355,3,0,3,0,Our
7566,3,0,3,0,us
4336,3,0,3,0,our
8450,3,0,2,1,his
6510,3,0,1,2,a youth
7622,3,0,0,3,princes
1195,3,0,3,0,they
6503,3,0,1,2,The old lady
4237,3,0,3,0,we
860,3,0,1,2,the lookers - on
3956,3,0,3,0,our
6550,3,0,2,1,The great ones of the world
7500,3,0,2,1,his
8400,3,0,0,3,a physician
1306,3,0,2,1,the troop on foot
781,3,0,1,2,parents
7808,3,0,3,0,ourselves
2900,3,0,1,2,The officer
2898,3,0,2,1,an officer on horseback
6620,3,0,2,1,the one in the arms of the other
3927,3,0,3,0,they
7513,3,0,3,0,you
2523,3,0,3,0,them
6128,3,0,3,0,they
6607,3,0,3,0,him
9321,3,0,3,0,our
1279,3,0,1,2,the figure
6069,3,0,0,3,A Brave Boy
7557,3,0,1,2,Dear uncle
283,3,1,2,0,Valiska
4409,3,0,1,2,the people of the house
6557,3,0,2,1,the princes of this world
399,3,3,0,0,Charles Dickens
2748,3,0,3,0,Our
2747,3,0,2,1,the unlucky favorite
264,3,3,0,0,Hecuba
8586,3,0,2,1,she
1072,3,0,3,0,they
2008,3,0,1,2,the Germans
6314,3,0,1,2,our mother
7703,3,0,2,1,even tolerable men
7740,3,0,2,1,your fellows
6344,3,0,2,1,all the characters
4101,3,0,0,3,The stage - manager
4095,3,0,2,1,they
6235,3,0,0,3,All of us
6383,3,0,0,3,my grandfather
4090,3,0,3,0,our
983,3,0,2,1,they
2589,3,0,2,1,our actresses
7719,3,0,3,0,You
6414,3,0,0,3,the tailor
6410,3,0,0,3,a soldier
2611,3,0,2,1,his
646,3,0,0,3,her mistress
1098,3,0,2,1,our two speculators
8587,3,0,1,2,Lothario 's sister
6287,3,0,3,0,We
6496,3,0,2,1,his
3992,3,0,3,0,our
7773,3,0,3,0,you
848,3,0,1,2,the parents
2569,3,0,0,3,spectators
1144,3,0,1,2,the Muses
8481,3,0,2,1,they
4206,3,0,3,0,our
8901,3,0,1,2,my benefactress
9358,3,0,2,1,their
9363,3,0,2,1,many a woman who distrusts herself
2709,3,0,2,1,his
7757,3,0,2,1,them
7754,3,0,0,3,a people
6278,3,0,1,2,the maid
258,3,2,1,0,Wieland
8499,3,0,2,1,the happy pair
4486,3,0,2,1,them
6553,3,0,3,0,ours
5061,3,0,3,0,we
2955,3,0,0,3,her confidant
1886,3,0,2,1,certain devout people
294,3,3,0,0,the Herrnhut Brethren
4544,3,0,1,2,her new friend
2468,3,0,3,0,they
5855,3,0,2,1,she
8360,3,0,3,0,you
1889,3,0,2,1,the leader of the meeting
9267,3,0,3,0,Thou
4546,3,0,2,1,persons laboring under chronical and partly incurable distempers
1378,3,0,1,2,Some men
747,3,0,3,0,we
1349,3,0,2,1,the husbandman
7464,3,0,2,1,faithful servants
3049,3,0,3,0,our
2959,3,0,3,0,they
5906,3,0,3,0,her
5868,3,0,3,0,ourselves
1904,3,0,0,3,the lawyer
8643,3,0,2,1,his
300,3,3,0,0,the Amazon
1359,3,0,3,0,their
1360,3,0,1,2,the rope - dancers
6700,3,0,2,1,Another woman
2995,3,0,2,1,both ladies
2987,3,0,2,1,A young author
3867,3,0,0,3,her mother
5847,3,0,2,1,her
1366,3,0,0,3,her attendants
7420,3,0,0,3,patrons
9300,3,0,3,0,You
4517,3,0,2,1,persons such as commonly
2934,3,0,3,0,him
4632,3,0,3,0,they
3076,3,0,3,0,our
5942,3,0,2,1,their
1385,3,0,1,2,the whole troop
7491,3,0,2,1,Each of us
6005,3,0,3,0,they
4637,2,0,0,2,dolls
4684,2,0,1,1,our young acquaintances
1882,2,0,2,0,We
463,2,2,0,0,HARRY CASTLEMON
4591,2,0,2,0,They
4163,2,0,0,2,the Spectre
199,2,1,1,0,Pickleherring
1872,2,0,0,2,this stranger
1768,2,0,2,0,they
1893,2,0,0,2,his guest
7716,2,0,2,0,its
421,2,2,0,0,Anthony Trollope
7668,2,0,0,2,The more fool
4636,2,0,1,1,"a charming little angel dressed in white , with golden wings , who warmly courted me , I dwelt upon so long , that my imagination painted out his form almost to visibility"
187,2,2,0,0,The _ Actuarius _
7372,2,0,1,1,men of sentiment
420,2,2,0,0,Jane Austen
7132,2,0,1,1,"husbands , who witness this touching scene"
4961,2,0,1,1,the very persons who would have advised it
4200,2,0,2,0,You
7395,2,0,2,0,them
4578,2,0,0,2,every person
4941,2,0,1,1,My younger sisters
4937,2,0,1,1,The greatest physician
7209,2,0,0,2,your Excellency
4081,2,0,2,0,we
458,2,2,0,0,Wormwood.= By Marie Corelli
1744,2,0,1,1,the tyrant
4098,2,0,1,1,me
7704,2,0,2,0,ours
7163,2,0,2,0,thou
500,2,2,0,0,Dr. Danelson
2010,2,0,0,2,a critic
717,2,0,0,2,a miserable creature
4995,2,0,0,2,counts
1749,2,0,1,1,other two girls
4667,2,0,1,1,his scholars
4666,2,0,1,1,our dancing - master
5024,2,0,1,1,All who did not know him
4111,2,0,2,0,us
4983,2,0,1,1,the woman who had valued God above her bridegroom
414,2,2,0,0,Thomas Hardy
4156,2,0,1,1,the prompter
4157,2,0,1,1,Every individual present
4673,2,0,0,2,The youngest
7427,2,0,1,1,the emperor
7182,2,0,1,1,"a person that could handle his pen , that understood French , and was not without a little skill in ciphering"
1897,2,0,0,2,his master
506,2,2,0,0,H. C. FAULKNER
7378,2,0,1,1,this goddess
7183,2,0,1,1,my patrons
7187,2,0,2,0,your
416,2,2,0,0,Rudyard Kipling
9047,2,0,0,2,her cousin
7706,2,0,2,0,you
7200,2,0,2,0,your
5029,2,0,0,2,canoness
4104,2,0,2,0,their
461,2,2,0,0,HORATIO ALGER
4158,2,0,1,1,the absent Ghost
7324,2,0,1,1,our Muses
7224,2,0,1,1,"others , bare of help"
7551,2,0,2,0,you
4434,2,0,1,1,The majority
4426,2,0,1,1,The other members of the company
180,2,2,0,0,Rinaldo
4782,2,0,0,2,all the company
4785,2,0,2,0,us
479,2,2,0,0,HARRY PRENTICE
1798,2,0,2,0,Thy
7555,2,0,0,2,your husband
4447,2,0,2,0,you
442,2,2,0,0,Thomas Hughes
7477,2,0,1,1,a fashionable man of the world
4536,2,0,2,0,our
441,2,2,0,0,Tom Brown
4796,2,0,2,0,us
7332,2,0,1,1,the first classes of the nation
7296,2,0,1,1,people of high breeding and exalted rank
4439,2,0,2,0,she
1924,2,0,1,1,all the people round him
9040,2,0,0,2,my mistress
4735,2,0,0,2,rakes
448,2,2,0,0,Uncle Tom
7329,2,0,1,1,men of high station
4476,2,0,1,1,public persons of acknowledged merit
7497,2,0,1,1,the composer
7330,2,0,1,1,few famous names
7512,2,0,0,2,his author
4755,2,0,0,2,Learned women
7496,2,0,1,1,No one there
1824,2,0,0,2,Some persons
7494,2,0,0,2,a character
4504,2,0,1,1,the clergyman with whom the harper had been placed to board
447,2,2,0,0,Uncle Max.= By Rosa N. Carey
7320,2,0,0,2,poor devil
1805,2,0,1,1,his entertainers
1935,2,0,0,2,his adversary
1937,2,0,2,0,we
4402,2,0,2,0,them
464,2,2,0,0,Two Shiwrecked Boys.= By EDWARD S. ELLIS
9011,2,0,1,1,my foes
1972,2,0,1,1,"the excellent actors whom fortune had offered him , in a style corresponding to their talents and capacities"
4880,2,0,2,0,They
8988,2,0,1,1,The different classes
4295,2,0,1,1,the various individuals of the party
429,2,2,0,0,Marie Corelli
4890,2,0,2,0,They
7245,2,0,2,0,your
4272,2,0,2,0,we
4750,2,0,1,1,"elderly ladies , who had set themselves to cards"
1796,2,0,1,1,Each warrior
1841,2,0,0,2,friend
7451,2,0,1,1,those persons
737,2,0,0,2,critics
7450,2,0,2,0,you
1901,2,0,2,0,they
904,2,0,1,1,the townsfolk present
1979,2,0,0,2,his lord
7255,2,0,2,0,Yours
8949,2,0,1,1,his noble sister
4555,2,0,2,0,our
7586,2,0,2,0,Thou
4816,2,0,1,1,the gentlemen that had been there
1795,2,0,0,2,The singer
482,2,2,0,0,WILLIAM P. CHIPMAN
4820,2,0,1,1,her little flurried daughter
4730,2,0,1,1,The people I lived among
4831,2,0,2,0,they
1829,2,0,2,0,their
4387,2,0,1,1,A third critic
7287,2,0,2,0,our
4839,2,0,0,2,no mortal
1920,2,0,2,0,them
4385,2,0,1,1,the actor who had undertaken Hamlet
7281,2,0,0,2,The confectioner
7353,2,0,2,0,we
7268,2,0,2,0,we
7634,2,0,2,0,"him,--not"
8581,2,0,2,0,you
507,2,2,0,0,W. H. VAN ORDEN . Cloth
6670,2,0,1,1,a worthy man
6666,2,0,1,1,the manager obliged
6664,2,0,0,2,the populace
5956,2,0,2,0,our
6660,2,0,0,2,rivals
5975,2,0,1,1,me
6655,2,0,0,2,his neighbor
5987,2,0,1,1,that stranger
5988,2,0,2,0,our
1315,2,0,1,1,Wilhelm 's fair neighbor
6007,2,0,1,1,the true artist
601,2,0,2,0,themselves
9304,2,0,2,0,we
6636,2,0,0,2,robbers
6632,2,0,1,1,the young Melina
9306,2,0,0,2,the instructor
1303,2,0,1,1,a female dancer mounted on a corresponding hack
6623,2,0,2,0,We
662,2,0,2,0,them
6045,2,0,2,0,Our
6618,2,0,0,2,his troop
605,2,0,2,0,our
1290,2,0,0,2,One of them
6608,2,0,1,1,those lovers who bring nothing but their hearts
9325,2,0,2,0,thou
6591,2,0,0,2,my dear
1266,2,0,1,1,"A girl with roses and other flowers for sale , coming by"
1259,2,0,0,2,their wives
9330,2,0,1,1,the casual reader
1255,2,0,0,2,rope - dancers
1335,2,0,1,1,some miners
1337,2,0,2,0,our
9248,2,0,1,1,your savage brother - in - law
5928,2,0,1,1,The fair boy
6733,2,0,1,1,these blockheads
1404,2,0,2,0,They
6730,2,0,1,1,the poorest creatures
1402,2,0,0,2,the little one
9250,2,0,2,0,thou
140,2,2,0,0,Jane Robins
5828,2,0,2,0,them
1393,2,0,1,1,some members of the troop
9251,2,0,1,1,a goddess
5838,2,0,1,1,the lovely women whom he knew or had heard of
5848,2,0,2,0,they
6708,2,0,1,1,other man
1383,2,0,2,0,she
5857,2,0,1,1,they
1377,2,0,1,1,The children in succession
1375,2,0,1,1,the merry tumblers
587,2,0,1,1,their favorite author
1368,2,0,2,0,theirs
588,2,0,1,1,Few among us
5881,2,0,2,0,She
5885,2,0,2,0,their
6691,2,0,1,1,men so totally forsaken by all feeling of existence
6690,2,0,0,2,a statesman
5900,2,0,2,0,them
6684,2,0,1,1,The spectators thou regardest as on work - days they regard each other
6681,2,0,2,0,we
5910,2,0,1,1,the unlucky girl
1341,2,0,1,1,a peasant
5923,2,0,2,0,their
1241,2,0,0,2,judges
6573,2,0,1,1,every unconcerned spectator
1240,2,0,1,1,advocates
6567,2,0,2,0,you
6480,2,0,0,2,company
6472,2,0,2,0,them
6470,2,0,0,2,any person
6280,2,0,1,1,My brothers and sisters
6466,2,0,1,1,"one small , grinning urchin"
6288,2,0,1,1,the contriver and secret director of the spectacle
1097,2,0,2,0,us
6295,2,0,1,1,us young ones
952,2,0,1,1,people of a singularly strict and harsh temper
1089,2,0,2,0,they
6458,2,0,1,1,the bold Godfredo
1083,2,0,0,2,his new acquaintance
6453,2,0,1,1,the whole corps of heroes
6316,2,0,0,2,foes
1065,2,0,2,0,them
6323,2,0,2,0,our
6335,2,0,0,2,heroes
6443,2,0,1,1,"an old servant of one of our families , who had now become a woodman , with many entreaties that he would get us a few young firs and birches ; which actually arrived more speedily than we had reason to expect"
960,2,0,1,1,"a family,--a family which could number even a superintendent among its relatives"
1053,2,0,0,2,another
6365,2,0,1,1,my conductor
1031,2,0,1,1,"those tried , sedate persons , with fixed principles and habits"
6372,2,0,1,1,the new aspirant
6429,2,0,1,1,the Paynim heroine
6384,2,0,2,0,their
6422,2,0,2,0,her
6398,2,0,0,2,my heroes
992,2,0,1,1,a Dutch painter
6405,2,0,2,0,them
1130,2,0,2,0,their
626,2,0,1,1,this illustrious foreigner
6259,2,0,0,2,wife
9343,2,0,1,1,the writer who will not occasionally find this work of great convenience and assistance to him
1238,2,0,1,1,his debtors
6136,2,0,2,0,she
1229,2,0,0,2,the whole family
6543,2,0,2,0,they
6143,2,0,2,0,we
6155,2,0,0,2,an individual Project Gutenberg ™ electronic work
1226,2,0,0,2,his bridegroom
1224,2,0,0,2,their masters
6536,2,0,2,0,them
6527,2,0,2,0,she
6516,2,0,0,2,my good friend
6515,2,0,1,1,our puppets
1215,2,0,1,1,The rude man
6509,2,0,0,2,the scholar
6255,2,0,1,1,The giant
620,2,0,1,1,infants
1201,2,0,1,1,One of the painters employed in the manufactory had formerly worked as an understrapper at the prince 's theatre
1188,2,0,0,2,a debtor
6213,2,0,1,1,minors and moneyless people
6500,2,0,0,2,my Muse
1184,2,0,1,1,a communicative traveller
9352,2,0,1,1,Every girl that reads and understands this little book
1155,2,0,1,1,the busy man
6244,2,0,1,1,the little dapper son of Jesse
6247,2,0,1,1,sovereign lord
6488,2,0,1,1,unlucky rivals
6486,2,0,1,1,each happy pair
6485,2,0,1,1,our society
5807,2,0,2,0,they
6750,2,0,0,2,a collector
508,2,2,0,0,JENNIE TAYLOR WANDLE
5209,2,0,1,1,a lady who was sick
7022,2,0,0,2,this girl
9119,2,0,2,0,us
7020,2,0,2,0,you
5233,2,0,1,1,well - affected people
1665,2,0,0,2,a Jew
5241,2,0,1,1,distinguished men
5243,2,0,1,1,persons privileged as they are
9120,2,0,1,1,thy ill - starred friend
7008,2,0,0,2,a happy man
1658,2,0,1,1,the young women
9126,2,0,2,0,we
5280,2,0,1,1,our intelligent and gifted landlord
1636,2,0,0,2,a tailor
5292,2,0,1,1,the person who invites
9134,2,0,2,0,they
530,2,0,0,2,the English public
6975,2,0,0,2,their brethren
9139,2,0,1,1,this lucky fellow
1628,2,0,2,0,them
6972,2,0,0,2,society
1627,2,0,0,2,no one of them
9141,2,0,1,1,a partner in a large commercial house
5326,2,0,1,1,the figures which had joined themselves to my religious ideas would have found in the eyes of my uncle
9147,2,0,1,1,the fair Elmira
773,2,0,1,1,these two fathers
9151,2,0,2,0,us
160,2,1,1,0,Dis
6950,2,0,0,2,a hypocrite
5357,2,0,2,0,you
5210,2,0,1,1,several acquaintances
9111,2,0,0,2,The cousin
5765,2,0,2,0,They
703,2,0,2,0,his
1727,2,0,1,1,the heroes
5082,2,0,1,1,my God
5084,2,0,1,1,"my faithful , invisible Leader"
509,2,2,0,0,FRANCES STEVENS
5090,2,0,1,1,sick persons who have no medicine
5091,2,0,1,1,all my friends
5092,2,0,1,1,my invisible Leader
7112,2,0,1,1,Old man
7110,2,0,0,2,the monarch
7102,2,0,1,1,singers
5124,2,0,1,1,the great Physician
1713,2,0,2,0,they
710,2,0,2,0,us
9093,2,0,1,1,the little girl who has attached herself so strangely to me
1708,2,0,1,1,their clergyman
7093,2,0,2,0,us
5138,2,0,2,0,they
1691,2,0,2,0,our
9108,2,0,1,1,A little girl
5152,2,0,1,1,a gifted man
7071,2,0,1,1,another man who has wasted the force of his youth
7065,2,0,0,2,the man of genius
9110,2,0,2,0,us
5180,2,0,1,1,"an upright , pious gentleman , residing in a distant quarter"
5184,2,0,0,2,the brethren
5185,2,0,2,0,our
519,2,1,1,0,Hart
704,2,0,2,0,her
7033,2,0,1,1,our manager
1590,2,0,2,0,our
9166,2,0,1,1,"some lovely , heavenly maiden the most odious of men"
6944,2,0,2,0,our
917,2,0,2,0,our
1521,2,0,2,0,we
1518,2,0,1,1,her actors
557,2,0,0,2,his countrymen
5570,2,0,2,0,Our
6816,2,0,1,1,each man who has no gift for producing first - rate works
9206,2,0,0,2,dear good Wilhelm
1511,2,0,2,0,They
5584,2,0,2,0,us
6813,2,0,1,1,the ancient sibyl
1491,2,0,1,1,A row of men
1485,2,0,1,1,the tumblers and dancers
5641,2,0,2,0,Our
6786,2,0,0,2,your family
5661,2,0,1,1,the tearful damsel
1471,2,0,1,1,his patronesses
146,2,1,1,0,Klopstock
1459,2,0,2,0,you
5696,2,0,2,0,they
6771,2,0,2,0,we
6770,2,0,1,1,such a person
5710,2,0,1,1,a helpless girl
145,2,1,1,0,Schiller
572,2,0,0,2,its author
5741,2,0,2,0,he
6766,2,0,1,1,A rich nobleman
5747,2,0,2,0,us
144,2,1,1,0,Kotzebue
576,2,0,1,1,"the great mass of readers , who read to drive away the tedium of mental vacancy"
6755,2,0,0,2,we young ones
9197,2,0,2,0,thou
6826,2,0,1,1,the rich
5528,2,0,1,1,these instructors
6894,2,0,2,0,herself
6930,2,0,1,1,his fellow - subjects
1580,2,0,1,1,this old friend
5400,2,0,2,0,our
6922,2,0,2,0,we
6921,2,0,2,0,We
1579,2,0,1,1,one class of men
9175,2,0,2,0,us
6914,2,0,1,1,one of our friends
543,2,0,0,2,our brother
5434,2,0,0,2,ladies
6896,2,0,2,0,You
5438,2,0,2,0,us
5439,2,0,0,2,us women
5444,2,0,2,0,she
5523,2,0,2,0,our
1563,2,0,2,0,you
1559,2,0,2,0,us
5455,2,0,2,0,We
6878,2,0,1,1,the mountain adventurer
5468,2,0,0,2,the little ones
547,2,0,1,1,"the Germans , whom , by a species of second sight"
6876,2,0,2,0,she
1550,2,0,0,2,a notary
9186,2,0,2,0,we
5483,2,0,1,1,My sister 's eldest son
550,2,0,1,1,Our translators
5510,2,0,1,1,some virtuous burgher maiden
5519,2,0,1,1,A singular personage
4072,2,0,0,2,lovers
7409,2,0,1,1,our ladies
3442,2,0,0,2,several people
218,2,1,1,0,Mamsell
355,2,2,0,0,George Meredith
3559,2,0,1,1,the amiable countess
356,2,2,0,0,Emerson
8030,2,0,2,0,thou
8020,2,0,0,2,a public person
3575,2,0,0,2,some one
3581,2,0,2,0,our
2245,2,0,0,2,A groom
8010,2,0,0,2,a nobleman
8763,2,0,2,0,we
8767,2,0,1,1,men of all shapes and ages
3598,2,0,0,2,artists
2234,2,0,0,2,none of them
2226,2,0,0,2,the travellers
2223,2,0,1,1,people hired from the village
3612,2,0,1,1,Several people entering
362,2,1,1,0,Frederick the Great
3621,2,0,1,1,the other two
2204,2,0,1,1,several cooks
796,2,0,0,2,her darling
3638,2,0,0,2,his trading correspondents
8057,2,0,1,1,the main figures
8067,2,0,2,0,you
3531,2,0,1,1,the ancient messenger
8102,2,0,2,0,You
8727,2,0,1,1,The good old gentleman
3417,2,0,1,1,the captain of the band
8120,2,0,1,1,the first
2298,2,0,0,2,his fellow
8733,2,0,1,1,The old man with the gout
8734,2,0,1,1,a man so gifted
2292,2,0,2,0,our
3453,2,0,1,1,the honorable persons who last night
2288,2,0,0,2,some other person
8738,2,0,1,1,this woman of women
353,2,2,0,0,Ik . Marvel
8094,2,0,2,0,they
3481,2,0,1,1,"the lovely , sympathizing princess"
874,2,0,1,1,the officers of law
8085,2,0,2,0,your
2269,2,0,0,2,the rest of the party
2265,2,0,1,1,a part of the tired wanderers
351,2,2,0,0,Donald Ross of Heimra.= By William Black
3511,2,0,1,1,that beneficent lady
8071,2,0,1,1,The viceroy of that country
7958,2,0,0,2,thy mother
3669,2,0,1,1,I
3899,2,0,1,1,"several of his actors , who reckoned themselves indispensable , were growing more and more arrogant,--or else he must entirely new - model and re - form his company"
7936,2,0,1,1,"the beautiful and perfect,--that every one"
7873,2,0,1,1,One or two princes
7867,2,0,2,0,your
7865,2,0,1,1,not every German traveller
885,2,0,1,1,the crowd collected in front of the _ Amthaus _
382,2,2,0,0,Jerome K. Jerome
8851,2,0,2,0,you
383,2,2,0,0,Maxwell Grey
3830,2,0,1,1,men of mediocre talents
3835,2,0,0,2,his comrades
3838,2,0,1,1,his first actor
2124,2,0,1,1,the two young girls
385,2,2,0,0,W. Clark Russell
8860,2,0,1,1,some ladies of the neighborhood
2117,2,0,2,0,their
2107,2,0,0,2,the beautiful countess
8871,2,0,1,1,"himself,--a reasonable housewife"
783,2,0,0,2,his Mariana
3883,2,0,1,1,the persons who frequented his society
7826,2,0,0,2,a good physician
8883,2,0,0,2,a master
3892,2,0,0,2,the person
378,2,2,0,0,Mrs. Alexander
3775,2,0,0,2,the clergy
7884,2,0,1,1,booksellers
3736,2,0,2,0,their
8804,2,0,1,1,Good girl
3685,2,0,2,0,we
2152,2,0,2,0,they
215,2,2,0,0,Adelbert
3701,2,0,2,0,we
3710,2,0,1,1,these young people
2144,2,0,1,1,the most knowing inhabitants of the burgh
373,2,2,0,0,Handy Andy.= By Samuel Lover
3733,2,0,2,0,you
882,2,0,0,2,the _ Actuarius _
8840,2,0,0,2,My protectress
214,2,2,0,0,Kit
8827,2,0,1,1,Certain of my friends
2137,2,0,0,2,a courtier
3746,2,0,1,1,Some pagan soldiers
375,2,2,0,0,Harold.= By Bulwer - Lytton
3759,2,0,1,1,a society of persons
376,2,2,0,0,Harry Lorrequer.= By Charles Lever
3763,2,0,1,1,the Children of Joy
8838,2,0,1,1,each enjoy
341,2,2,0,0,John Ruskin
3403,2,0,0,2,the landlady
3391,2,0,0,2,his vanished benefactress
3390,2,0,1,1,"The lovely being , whom this garment lately covered"
2800,2,0,1,1,his well - wishers
8432,2,0,1,1,your sister
8422,2,0,2,0,thee
2831,2,0,0,2,a peasant - girl
8623,2,0,2,0,we
8403,2,0,0,2,a Fair Saint
2888,2,0,2,0,our
289,2,2,0,0,Jesus
8396,2,0,1,1,The same young man
2907,2,0,1,1,our astonished friend
2917,2,0,1,1,"a guiltless person , whose griefs one"
8378,2,0,2,0,your
8635,2,0,0,2,the priest
293,2,2,0,0,the Herrnhut Community
8638,2,0,1,1,a lady very nearly related to him
2937,2,0,1,1,several young people of good families and careful education
2944,2,0,1,1,its
8355,2,0,2,0,theirs
2499,2,0,1,1,this professor
298,2,1,1,0,Natalia
249,2,2,0,0,Father
2778,2,0,2,0,Our
277,2,2,0,0,Emilie Galotti
8461,2,0,2,0,we
8515,2,0,2,0,thou
8572,2,0,1,1,A judicious man
2615,2,0,0,2,any woman
2590,2,0,0,2,the young officers
2626,2,0,1,1,This genius
8556,2,0,1,1,my dependants
8552,2,0,1,1,the gallant colonel
2638,2,0,1,1,the great French dramatic writers
855,2,0,1,1,An amorphous town - clerk
8539,2,0,1,1,our young doctor
2679,2,0,0,2,certain actors
2763,2,0,1,1,the black - artist
268,2,1,1,0,Tom Jones
270,2,2,0,0,the Spirit
8491,2,0,1,1,the Deity in nature
8591,2,0,1,1,his neighbors
2733,2,0,0,2,his companions
8474,2,0,1,1,that young Englishman at Rome
2558,2,0,1,1,the inmates of the castle
2751,2,0,0,2,their protector
276,2,2,0,0,Henrietta
2480,2,0,1,1,them
8329,2,0,2,0,us
3018,2,0,2,0,us
235,2,2,0,0,Bravo
327,2,2,0,0,"Bondman , The.= By Hall Caine"
3286,2,0,1,1,their other comrades
819,2,0,0,2,her step - daughter
8182,2,0,1,1,personages
2359,2,0,1,1,Some new guests
8176,2,0,1,1,the personages of the one
8171,2,0,1,1,Brown - complexioned people
3323,2,0,0,2,some cavaliers
2352,2,0,1,1,the sagacious lord of the mansion
8160,2,0,1,1,a very meritorious person
3240,2,0,1,1,The first comers
335,2,2,0,0,George Sand
2336,2,0,0,2,the community
2332,2,0,1,1,Young officers
2328,2,0,2,0,they
231,2,2,0,0,the Pedant
338,2,2,0,0,Cousin Pons.= By Honore de Balzac
8140,2,0,0,2,The very man
3381,2,0,0,2,peasants
3382,2,0,0,2,the wounded youth
3255,2,0,1,1,these wonderful companions
8239,2,0,1,1,our strange friend
3020,2,0,2,0,their
2442,2,0,0,2,soldiers
3025,2,0,1,1,Unhappy creatures
305,2,2,0,0,"a Madame Saint Alban , whom I met some years ago in Switzerland"
2459,2,0,0,2,his hero
8313,2,0,1,1,the gallant
8670,2,0,1,1,your lord
8299,2,0,1,1,our Ghost
3100,2,0,0,2,a pedestrian
829,2,0,2,0,our
3137,2,0,1,1,each being
2435,2,0,2,0,Our
8248,2,0,1,1,the stag
8273,2,0,1,1,such a creature
3158,2,0,2,0,Our
3161,2,0,1,1,a lady of the neighborhood
3171,2,0,1,1,a girl of fourteen
3178,2,0,0,2,a former lover
8255,2,0,0,2,the lady of the house
8252,2,0,2,0,our
8686,2,0,1,1,a serving - man
8691,2,0,1,1,one 's servants
3894,2,0,0,2,other men
7881,2,0,2,0,you
2071,2,0,0,2,a German
7736,2,0,1,1,"a person that so little knew , so totally misknew"
402,2,2,0,0,Captain Marryat
4065,2,0,2,0,they
7730,2,0,1,1,my faithful friend
3938,2,0,2,0,They
3954,2,0,1,1,many characters
782,2,0,0,2,relations
8891,2,0,1,1,my worthy benefactress
7753,2,0,0,2,my nation
407,2,2,0,0,Nellie
3947,2,0,2,0,our
8914,2,0,1,1,our hunters
7820,2,0,0,2,few
400,2,2,0,0,Mary St. John.=
3985,2,0,1,1,the guilty man
3969,2,0,1,1,the actors that were going to leave him
7731,2,0,2,0,thou
403,2,2,0,0,Merle
404,2,2,0,0,Micah Clarke.= By A. Conan Doyle
3949,2,0,0,2,the Duchess
8896,2,0,2,0,we
3976,2,0,2,0,We
7733,2,0,2,0,us
3902,2,0,2,0,our
774,2,0,2,0,we
207,2,2,0,0,Jews
2080,2,0,1,1,his enemies
3940,2,0,1,1,"Englishmen , who generally , in the distance , were accustomed to see little else than ships and voyages"
