COREF,n_mentions,n_prop,n_pron,n_nom,top_text
4784,2,0,0,2,the proprietor
4796,2,0,0,2,a Fairfax
4731,2,0,0,2,clerk
4742,2,0,1,1,fine people
4757,2,0,0,2,no family
4771,2,0,1,1,the poor girl
1570,2,0,2,0,him
1577,2,0,0,2,her attendant
4725,2,0,0,2,the butler
3399,2,0,2,0,They
3416,2,0,2,0,Our
1977,2,0,1,1,Three women
1979,2,0,0,2,company
2546,2,0,1,1,the two Misses Eshton
2557,2,0,1,1,her sleeping child
4730,2,0,0,2,a wine - merchant
4680,2,0,1,1,A young lady accustomed to tuition
4698,2,0,1,1,a young lord
4638,2,0,0,2,my visitors
4641,2,0,0,2,my children
4652,2,0,1,1,a father
4658,2,0,2,0,our
4618,2,0,1,1,a kingdom of spirits
4585,2,0,1,1,her own young ones
4586,2,0,1,1,the Jews of old
3493,2,0,0,2,no man
3430,2,0,2,0,their
3458,2,0,1,1,Both the sisters
4547,2,0,1,1,that tall girl
4562,2,0,1,1,all of us
4565,2,0,0,2,agent
4517,2,0,1,1,some friends at Lowton
4530,2,0,1,1,His disciples
4532,2,0,2,0,ye
4495,2,0,0,2,her son
4505,2,0,1,1,the criminal
4513,2,0,0,2,the laundress
4514,2,0,1,1,some of the girls
4473,2,0,2,0,our
2589,2,0,2,0,you
2604,2,0,0,2,her aunt
2161,2,0,1,1,her auditors
2182,2,0,2,0,they
1962,2,0,2,0,us
1973,2,0,1,1,a more fantastic idiot
4488,2,0,1,1,"those who , whatever I do to please them"
4490,2,0,0,2,savage tribes
4443,2,0,1,1,The one with red cheeks
4464,2,0,0,2,your relations
4418,2,0,0,2,charity - children
4431,2,0,1,1,"The lady who built the new part of this house as that tablet records , and whose son"
4348,2,0,1,1,my good friend
4349,2,0,0,2,the Archdeacon
4350,2,0,1,1,a new girl
4359,2,0,1,1,your girl
4371,2,0,1,1,a dear
1629,2,0,1,1,the crow colony
3523,2,0,1,1,the young girl
1675,2,0,0,2,my kind
4325,2,0,1,1,all liars
4305,2,0,0,2,a good child
2636,2,0,2,0,She
2641,2,0,1,1,the dying woman
2643,2,0,1,1,"the hired nurse , being little looked after"
2648,2,0,0,2,no nurse
2583,2,0,1,1,the thin and pallid elder daughter
2585,2,0,1,1,the blooming and luxuriant younger girl
4320,2,0,0,2,angels
4278,2,0,2,0,them
4281,2,0,0,2,working people
4285,2,0,0,2,your mistress
4254,2,0,0,2,a baby
4263,2,0,0,2,brothers
4213,2,0,1,1,Your young master
3550,2,0,0,2,These
3552,2,0,1,1,some of the best girls
1737,2,0,1,1,goblins
1749,2,0,2,0,they
4202,2,0,0,2,a murderer
4205,2,0,2,0,she
4165,2,0,1,1,a college friend of her brother ’s
4172,2,0,1,1,"the warrior Greatheart , who guards his pilgrim convoy from the onslaught of Apollyon"
4176,2,0,1,1,the good and faithful servant
4126,2,0,2,0,you
4103,2,0,2,0,He
4068,2,0,2,0,his
2610,2,0,2,0,They
2619,2,0,2,0,we
2142,2,0,1,1,the thirst - perishing man
2147,2,0,1,1,most observers
2151,2,0,1,1,The two proud dowagers
3588,2,0,2,0,we
1789,2,0,0,2,callers
1811,2,0,2,0,we
1817,2,0,2,0,us
1824,2,0,2,0,he
3998,2,0,2,0,their
4020,2,0,0,2,The late
4035,2,0,1,1,the squire
1850,2,0,2,0,we
3894,2,0,2,0,she
3904,2,0,1,1,the kings of the earth
3870,2,0,1,1,"a good yet stern , a conscientious yet implacable man"
3824,2,0,1,1,An austere patriot
3618,2,0,2,0,her
3629,2,0,1,1,feeble ones
3831,2,0,1,1,"the herald,—I"
1869,2,0,0,2,my interlocutor
1881,2,0,2,0,We
2729,2,0,2,0,your
3762,2,0,2,0,us
3700,2,0,1,1,my Morton girls
3706,2,0,2,0,their
3672,2,0,2,0,him
3675,2,0,0,2,mere strangers
3683,2,0,2,0,He
3689,2,0,2,0,we
1893,2,0,1,1,a French dancer
1918,2,0,0,2,its occupant
3612,2,0,1,1,the ancestors of the house
1063,2,0,1,1,the girls here
1064,2,0,0,2,boys
1037,2,0,2,0,them
1043,2,0,2,0,our
977,2,0,1,1,one teacher
979,2,0,0,2,the stout one
957,2,0,0,2,the classes
965,1,0,0,1,"a little and dark personage , smartly dressed , but of somewhat morose aspect"
962,1,0,0,1,the tall girls of the first class
961,1,0,0,1,those destined to swallow it
955,1,0,0,1,the smallest of the children
1012,1,0,0,1,some of the elder girls
919,1,0,0,1,another followed close behind
925,1,0,0,1,an under - teacher
966,1,0,0,1,a more buxom lady
1010,1,0,0,1,the lower classes
2197,1,0,0,1,one of her guardian ’s party
2244,1,0,0,1,"a good and noble woman , endowed with force , fervour , kindness , sense"
2242,1,0,0,1,his fair one
2241,1,0,0,1,the future bridegroom
2240,1,0,1,0,them
2239,1,0,1,0,mine
878,1,0,0,1,passengers
888,1,0,0,1,the passengers
2112,1,0,0,1,the tallest figures of the band
2114,1,0,0,1,all three of the loftiest stature of women
992,1,0,0,1,rather young women
994,1,0,0,1,none of whom
996,1,0,0,1,the dark one
997,1,0,0,1,the foreigner harsh and grotesque
1002,1,0,0,1,the two rows of girls
952,1,0,0,1,three ladies
936,1,0,0,1,"girls of every age , from nine or ten to twenty"
938,1,0,0,1,Four tall girls
939,1,0,0,1,The tall girls
940,1,0,0,1,those who liked
945,1,0,0,1,two occupants
877,1,0,1,0,its
3679,1,0,0,1,a lonely wretch
3682,1,0,1,0,we
3684,1,0,1,0,we
3686,1,0,0,1,The judges chosen
3687,1,0,0,1,an able lawyer
1890,1,0,0,1,an English mind
1892,1,0,0,1,a wealthy Englishman
1897,1,0,1,0,their
1898,1,0,0,1,my relation
1903,1,0,1,0,them
1904,1,0,0,1,"a man of better tendencies , higher principles , and purer tastes than such as circumstances had developed , education instilled , or destiny encouraged"
1911,1,0,0,1,the goblin - laugher
1917,1,0,1,0,them
1937,1,0,0,1,the cook’s
3637,1,0,0,1,the quartet
3642,1,0,0,1,"strong , discreet , and refined minds , whether male or female"
3763,1,0,0,1,his kinswoman
3764,1,0,0,1,the village schoolmistress
3769,1,0,0,1,his fellow - students
3691,1,0,0,1,my rustic scholars
3693,1,0,0,1,sixty girls
3694,1,0,0,1,some half - dozen of my best scholars
3695,1,0,0,1,my best scholars
3696,1,0,0,1,"as decent , respectable , modest , and well - informed young women as could be found in the ranks of the British peasantry"
3699,1,0,0,1,"the best taught , best mannered , most self - respecting of any in Europe"
3704,1,0,1,0,ourselves
3723,1,0,1,0,hers
3725,1,0,0,1,her heroes
3669,1,0,1,0,"itself,—that"
3676,1,0,0,1,"The two girls , on whom , kneeling down on the wet ground , and looking through the low , latticed window of Moor House kitchen"
3677,1,0,0,1,my near kinswomen
3678,1,0,0,1,the young and stately gentleman who had found me almost dying at his threshold
3786,1,0,1,0,their
3787,1,0,1,0,you
3789,1,0,0,1,a sand - traced effigy storms could wash away
3794,1,0,1,0,their
3796,1,0,0,1,an Indian scribe
3797,1,0,0,1,the only occupants of the parlour
3801,1,0,0,1,a physician watching with the eye of science
3802,1,0,0,1,a patient
3803,1,0,0,1,no medium
3726,1,0,0,1,Christian and Pagan
3727,1,0,0,1,her lawgivers
3728,1,0,0,1,her statesmen
3729,1,0,0,1,her conquerors
3737,1,0,0,1,each one
3755,1,0,0,1,the population
3760,1,0,1,0,we
3777,1,0,1,0,you
2153,1,0,0,1,a mate
2693,1,0,0,1,my traveller
2705,1,0,0,1,the haymakers
2712,1,0,0,1,fond friends
2715,1,0,1,0,They
2730,1,0,1,0,their
2732,1,0,0,1,a group so amicable
2734,1,0,0,1,her adopted daughter
2740,1,0,0,1,an ardent lover
2651,1,0,0,1,the person she supposed and desired me to be
2654,1,0,0,1,my niece
3779,1,0,0,1,her scholar
3781,1,0,1,0,them
3782,1,0,0,1,an exacting master
3784,1,0,0,1,my ecclesiastical cousin
3579,1,0,0,1,the aspirant
3580,1,0,0,1,the poet
3584,1,0,0,1,a cool observer of her own sex like me
3585,1,0,0,1,the sisters of St. John
3835,1,0,0,1,the God who gave me
3838,1,0,0,1,the most glorious man
3839,1,0,0,1,the entire victim
3774,1,0,0,1,"a pupil with whom he might again and again go over the elements , and so fix them thoroughly in his mind"
1867,1,0,1,0,their
1868,1,0,0,1,the invisible being
1876,1,0,0,1,the daughter of a French opera - dancer
1877,1,0,0,1,a French opera - dancer
1878,1,0,0,1,her idol
1884,1,0,1,0,them
1887,1,0,0,1,battledore and shuttlecock
3776,1,0,0,1,a man to be lightly refused
3875,1,0,0,1,No ruth
3804,1,0,0,1,"positive , hard characters"
3823,1,0,0,1,the haunt
3826,1,0,1,0,we
3829,1,0,0,1,a visionary messenger
3830,1,0,0,1,him of Macedonia
3614,1,0,0,1,the representative of that house
3616,1,0,0,1,so fine and talented a young man
3620,1,0,0,1,the young clergyman
3621,1,0,0,1,My little servant
3623,1,0,0,1,the fortunate public of those days
3624,1,0,0,1,the readers of our era
3625,1,0,1,0,our
3633,1,0,1,0,their
3635,1,0,0,1,The sternest - seeming stoic
3578,1,0,0,1,the rover
1858,1,0,1,0,you
1766,1,0,1,0,his
3884,1,0,0,1,my cousin
3906,1,0,0,1,the weak - hearted
3907,1,0,0,1,wanderers from the fold
3908,1,0,0,1,those whom the temptations of the world and the flesh were luring from the narrow path
3909,1,0,1,0,we
3912,1,0,0,1,a lover beholding his mistress
3845,1,0,0,1,wife
3849,1,0,0,1,saint
3854,1,0,0,1,his curate
3855,1,0,0,1,his comrade
3866,1,0,0,1,a sincere Christian
3871,1,0,0,1,the corrupt man within him
3872,1,0,0,1,the pure Christian
3874,1,0,0,1,"this good man , pure as the deep sunless source"
3915,1,0,0,1,a guardian angel watching the soul for which he is responsible
3917,1,0,0,1,men of feeling or not
3918,1,0,0,1,aspirants
3919,1,0,0,1,despots
3932,1,0,0,1,"a known , loved , well - remembered voice"
3949,1,0,1,0,it
3951,1,0,0,1,any friends
3965,1,0,1,0,we
3974,1,0,0,1,the monitor
3876,1,0,0,1,my ruth
1831,1,0,1,0,you
1837,1,0,0,1,"Two thin hands , joined under the forehead , and supporting it"
1843,1,0,0,1,gentlemen from Millcote
1847,1,0,1,0,their
1854,1,0,1,0,He
1855,1,0,1,0,We
3587,1,0,0,1,a child whom we have watched over and taught
3589,1,0,0,1,an equally attractive adult acquaintance
1778,1,0,0,1,a group near the mantelpiece
1784,1,0,0,1,his agent
1785,1,0,0,1,some of his tenants
1792,1,0,1,0,our
1804,1,0,1,0,we
1823,1,0,1,0,We
1826,1,0,1,0,we
1734,1,0,0,1,a rider
4005,1,0,0,1,people here
4018,1,0,0,1,"a respectable - looking , middle - aged man"
4033,1,0,0,1,no tenant
4040,1,0,1,0,you
4050,1,0,0,1,the host of the Rochester Arms
3914,1,0,0,1,a pastor recalling his wandering sheep
2683,1,0,0,1,tenants
2689,1,0,0,1,the inmate of a convent cell
2616,1,0,0,1,any one but myself
2624,1,0,0,1,a busier person
3977,1,0,1,0,them
1772,1,0,1,0,us
2795,1,0,0,1,her little boy
2796,1,0,0,1,"pale , ragged objects both"
2691,1,0,1,0,their
2124,1,0,0,1,the very type of majesty
2125,1,0,0,1,Most gentlemen
2126,1,0,1,0,You
2134,1,0,0,1,a fine soldierly man
2135,1,0,0,1,the magistrate of the district
2138,1,0,1,0,we
2152,1,0,0,1,"describe,—a very big , and very fresh - looking country gentleman"
4110,1,0,0,1,the parson
4117,1,0,0,1,both of that decent phlegmatic order of people
4118,1,0,0,1,"one ’s ears pierced by some shrill ejaculation , and subsequently stunned by a torrent of wordy wonderment"
4056,1,0,0,1,no other
4063,1,0,1,0,them
4069,1,0,0,1,the blind tenant of the room
4076,1,0,0,1,the fool
4087,1,0,0,1,the strong man
2658,1,0,0,1,"Poor , suffering woman"
2660,1,0,0,1,either of her daughters
2662,1,0,1,0,They
2663,1,0,1,0,us
2666,1,0,1,0,us
2667,1,0,0,1,her uncle
2675,1,0,0,1,a wealthy worn - out man of fashion
2679,1,0,0,1,a child after a long walk
4181,1,0,0,1,questioners
4121,1,0,1,0,we
4122,1,0,0,1,an old servant
4124,1,0,0,1,the cadet of the house
4134,1,0,0,1,a child of her age
4142,1,0,0,1,a pleasing and obliging companion
4143,1,0,0,1,those whose names have most frequently recurred in this narrative
4147,1,0,0,1,her mate
4152,1,0,0,1,an eminent oculist
4154,1,0,0,1,his first - born
4156,1,0,0,1,My Edward
4157,1,0,0,1,those we most love
4090,1,0,1,0,us
4093,1,0,0,1,my tyrant
4104,1,0,0,1,my hearer
4105,1,0,1,0,its
4199,1,0,0,1,our mama
4201,1,0,0,1,Wicked and cruel boy
4203,1,0,0,1,a slave - driver
4204,1,0,0,1,the Roman emperors
4207,1,0,0,1,Dear
4160,1,0,0,1,Diana ’s husband
4161,1,0,0,1,a captain in the navy
4162,1,0,0,1,a gallant officer
4168,1,0,0,1,"A more resolute , indefatigable pioneer never wrought amidst rocks and dangers"
4169,1,0,1,0,their
4170,1,0,0,1,a giant
4174,1,0,0,1,the apostle
4177,1,0,0,1,his Lord
4178,1,0,0,1,the satirist of “ Vanity Fair ”
4179,1,0,0,1,"contented , happy , little children"
4180,1,0,0,1,cavillers
3557,1,0,0,1,young women
3559,1,0,0,1,characters desirous of information and disposed for improvement
4230,1,0,1,0,us
1736,1,0,0,1,the human being
1738,1,0,0,1,No Gytrash
1739,1,0,0,1,a traveller taking the short cut to Millcote
1741,1,0,1,0,they
1744,1,0,0,1,the prostrate group
1747,1,0,0,1,"a handsome , heroic - looking young gentleman"
1748,1,0,0,1,a handsome youth
1754,1,0,0,1,a lady’s - maid
1761,1,0,0,1,a rider in a cloak
1765,1,0,0,1,a man tired of sitting still in a “ too easy chair ” to take a long walk
1682,1,0,0,1,their lot
4183,1,0,0,1,her elders
4198,1,0,0,1,gentlemen ’s children like us
4223,1,0,1,0,we
4226,1,0,1,0,He
4227,1,0,0,1,old girl
4228,1,0,0,1,her own darling
3590,1,0,0,1,a _ lusus naturæ _
3591,1,0,0,1,a village schoolmistress
3593,1,0,0,1,a pretty little cherub - like girl
3594,1,0,0,1,"one of my scholars , and sundry views from nature , taken in the Vale of Morton and on the surrounding moors"
3598,1,0,0,1,so perfect and radiant a model
3600,1,0,0,1,"a tall , massive - featured , middle - aged , and grey - headed man , at whose side his lovely daughter"
3602,1,0,0,1,"a taciturn , and perhaps a proud personage"
3610,1,0,0,1,the Rivers family
3547,1,0,0,1,"these heavy - looking , gaping rustics"
3548,1,0,0,1,sharp - witted girls
3553,1,0,0,1,the best girls
3556,1,0,0,1,farmers
1710,1,0,0,1,no cattle
1721,1,0,1,0,she
1727,1,0,1,0,it
1728,1,0,0,1,maturing youth
1731,1,0,1,0,him
1732,1,0,0,1,a lion - like creature with long hair and a huge head
1733,1,0,1,0,its
1612,1,0,1,0,we
4238,1,0,1,0,We
4244,1,0,1,0,we
4260,1,0,1,0,they
4261,1,0,0,1,no father
4265,1,0,0,1,a kind aunt
4211,1,0,0,1,a young gentleman
4212,1,0,0,1,your benefactress ’s son
4219,1,0,0,1,a girl of her age
4314,1,0,1,0,they
4316,1,0,0,1,a benefactress
4287,1,0,0,1,"such a tiresome , ill - conditioned child , who always looked as if she were watching everybody"
4289,1,0,0,1,"a nice , pretty child"
4291,1,0,0,1,a beauty like Miss Georgiana
4293,1,0,1,0,They
4294,1,0,0,1,My Uncle Reed
4237,1,0,0,1,O aunt
1684,1,0,0,1,people earth
1688,1,0,0,1,their brothers
1690,1,0,0,1,their more privileged fellow - creatures
1693,1,0,0,1,romantic reader
1694,1,0,0,1,a person of few words
1695,1,0,0,1,The other members of the household
1698,1,0,0,1,the French nurse
1699,1,0,0,1,decent people
4303,1,0,0,1,the little girl respecting whom I applied to you
2635,1,0,0,1,"no such murmuring , lounging object"
2638,1,0,0,1,a rigid formalist
2642,1,0,0,1,the very servants
2645,1,0,0,1,her own family
2650,1,0,0,1,disembodied souls
2577,1,0,0,1,the slim and fairy - like girl of eleven
2578,1,0,0,1,"a full - blown , very plump damsel , fair as waxwork , with handsome and regular features , languishing blue eyes , and ringleted yellow hair"
2579,1,0,0,1,her sister’s
2580,1,0,0,1,each of the sisters
4306,1,0,0,1,a naughty child
4307,1,0,0,1,a naughty little girl
4308,1,0,1,0,They
4310,1,0,0,1,a little child of five years old
4312,1,0,0,1,your excellent benefactress
4313,1,0,0,1,benefactress
3533,1,0,0,1,his young and austere master
3537,1,0,0,1,a resolute rider
3538,1,0,0,1,a rearing steed
3539,1,0,1,0,his
1660,1,0,0,1,"a placid - tempered , kind - natured woman , of competent education and average intelligence"
1662,1,0,0,1,"a lively child , who had been spoilt and indulged , and therefore was sometimes wayward"
1663,1,0,1,0,us
1582,1,0,0,1,a French lady
4330,1,0,0,1,My second daughter
4333,1,0,0,1,dear papa
4336,1,0,0,1,poor people ’s children
4342,1,0,0,1,its inhabitants
4345,1,0,0,1,a pupil at Lowood
4298,1,0,1,0,they
4300,1,0,0,1,careless child
4301,1,0,0,1,the apartment?—a man
1619,1,0,1,0,their
1626,1,0,0,1,"strangest human beings,—all which would have looked strange , indeed , by the pallid gleam of moonlight"
1649,1,0,0,1,any Grace
1652,1,0,0,1,"out,—a woman of between thirty and forty"
1659,1,0,0,1,its inmates
3561,1,0,0,1,Their parents
3570,1,0,0,1,a mounted livery servant
3572,1,0,0,1,the village children
3573,1,0,0,1,the visitress
3575,1,0,1,0,their
3576,1,0,0,1,a disappointed child
3524,1,0,1,0,we
3525,1,0,1,0,them
3527,1,0,0,1,her usual stinted step - mother
3528,1,0,0,1,her darling
3529,1,0,0,1,this earthly angel
4388,1,0,0,1,my little lady
4391,1,0,0,1,my best friend
4393,1,0,0,1,Your Missis
4395,1,0,0,1,my foe
4396,1,0,0,1,a little girl called Jane Eyre here
4402,1,0,0,1,my little girl
4404,1,0,0,1,Monitor of the first class
4354,1,0,0,1,a naughty child addicted to falsehood and deceit
4360,1,0,0,1,no relation of mine
4364,1,0,0,1,your wicked boy
4366,1,0,0,1,a good woman
4367,1,0,0,1,your friend
4368,1,0,0,1,everybody at
4372,1,0,0,1,your dear
4376,1,0,0,1,a strange child
4378,1,0,0,1,"a queer , frightened , shy little thing"
4448,1,0,0,1,a bad sort of person
4454,1,0,1,0,they
4456,1,0,0,1,"You dirty , disagreeable girl"
4457,1,0,0,1,disagreeable girl
4466,1,0,1,0,us
4469,1,0,0,1,a great girl
4414,1,0,1,0,they
4423,1,0,0,1,all the girls here
4426,1,0,0,1,orphans
4427,1,0,0,1,our friends
4429,1,0,0,1,Different benevolent - minded ladies and gentlemen in this neighbourhood and in London
4433,1,0,0,1,manager of the establishment
4436,1,0,0,1,that tall lady who wears a watch
4380,1,0,0,1,a little one of her own
4383,1,0,0,1,cook
4385,1,0,0,1,a very good girl
3484,1,0,0,1,these coarsely - clad little peasants are of flesh and blood as good as the scions of gentlest genealogy
1609,1,0,0,1,this class
1611,1,0,0,1,a landed proprietor
4476,1,0,0,1,a man who wished to do right
4477,1,0,0,1,the crown
4478,1,0,1,0,they
4479,1,0,0,1,poor murdered king
4481,1,0,0,1,those who are good to you
4483,1,0,0,1,those who are cruel and unjust
4486,1,0,0,1,the person who struck us never to do it again
4487,1,0,0,1,a little untaught girl
4489,1,0,0,1,Heathens
4491,1,0,0,1,Christians
4441,1,0,0,1,tall lady
4446,1,0,0,1,the little black one
4447,1,0,0,1,the Madame
2179,1,0,1,0,their
2180,1,0,0,1,their occupants
1607,1,0,0,1,"people who seem to have no notion of sketching a character , or observing and describing salient points , either in persons or things"
3540,1,0,0,1,an automaton
3474,1,0,0,1,my gentle and generous friends
1947,1,0,0,1,"a woman who had attempted murder , and whose intended victim"
1951,1,0,1,0,their
1955,1,0,0,1,a Quakeress
1959,1,0,0,1,"a bold , vindictive , and haughty gentleman"
1960,1,0,0,1,one of the meanest of his dependents
1961,1,0,0,1,his dependents
1964,1,0,1,0,we
1972,1,0,0,1,a greater fool
1888,1,0,1,0,we
3475,1,0,0,1,the little orphan who serves me as a handmaid
3476,1,0,0,1,a handmaid
4507,1,0,1,0,You
1583,1,0,0,1,my teacher
1585,1,0,1,0,we
1589,1,0,0,1,"a forsaken lady , who , after bewailing the perfidy of her lover , calls pride to her aid ; desires her attendant to deck her in her brightest jewels and richest robes , and resolves to meet the false one that night at a ball , and prove to him , by the gaiety of her demeanour , how little his desertion has affected her"
1592,1,0,0,1,the false one
1593,1,0,0,1,an infant singer
1597,1,0,1,0,they
2593,1,0,0,1,"who thought fit to bridle at the direct address , as if it were an unexpected liberty"
2599,1,0,0,1,a visitor here
2605,1,0,0,1,her mistress
2606,1,0,1,0,their
2527,1,0,0,1,this baby
2158,1,0,0,1,the anathematised race
2168,1,0,1,0,You
2171,1,0,0,1,a smart lady’s - maid
2172,1,0,0,1,a dandy valet
4526,1,0,0,1,the primitive Christians
4527,1,0,0,1,martyrs
4528,1,0,1,0,our
4535,1,0,0,1,that girl with curled hair
4541,1,0,1,0,we
4543,1,0,0,1,the children of Grace
4544,1,0,0,1,that girl
4545,1,0,0,1,a barber
4546,1,0,0,1,others who have far too much of the excrescence
4492,1,0,0,1,civilised nations
4496,1,0,0,1,"a hard - hearted , bad woman"
4499,1,0,0,1,the Creator
4500,1,0,0,1,the creature
4501,1,0,0,1,some being higher than man
4502,1,0,0,1,the pale human soul to brighten to the seraph
4506,1,0,0,1,stalwart soldiers
3449,1,0,0,1,a governess in a rich house
3375,1,0,0,1,a family
4597,1,0,0,1,hundreds of millions
4599,1,0,0,1,not one in the school
4552,1,0,0,1,each of the young persons before us
4553,1,0,0,1,the young persons
4554,1,0,1,0,us
4555,1,0,0,1,A careless girl
4556,1,0,0,1,a hypocrite
4563,1,0,0,1,the Evil One
4566,1,0,0,1,My dear children
4568,1,0,0,1,God ’s own lambs
4569,1,0,0,1,a little castaway
4570,1,0,0,1,an interloper
4571,1,0,0,1,an alien
4525,1,0,0,1,a judicious instructor
4583,1,0,0,1,the unhappy girl
4584,1,0,0,1,her excellent patroness
4589,1,0,0,1,superintendent
4591,1,0,0,1,a girl whom everybody believes to be a liar
4595,1,0,0,1,eighty people who have heard you called so
3490,1,0,0,1,Mr. Rochester ’s mistress
3494,1,0,0,1,a slave in a fool ’s paradise at Marseilles
3497,1,0,0,1,a village - schoolmistress
3522,1,0,1,0,her
3426,1,0,0,1,every sincere Christian and practical philanthropist
3432,1,0,0,1,the preacher
3438,1,0,0,1,"families by whose wealthy and haughty members they were regarded only as humble dependents , and who neither knew nor sought out their innate excellences , and appreciated only their acquired accomplishments as they appreciated the skill of their cook or the taste of their waiting - woman"
3439,1,0,0,1,whose wealthy and haughty members they were regarded only as humble dependents
3440,1,0,0,1,humble dependents
3441,1,0,0,1,their cook
3442,1,0,0,1,their waiting - woman
4602,1,0,0,1,a great and admired man
4604,1,0,0,1,an especial favourite
4605,1,0,0,1,enemies
4608,1,0,0,1,pupils
4612,1,0,0,1,any other whom I truly love
4615,1,0,0,1,the race of men
4624,1,0,0,1,everybody else
4625,1,0,0,1,my child
4626,1,0,0,1,a good girl
4627,1,0,0,1,the lady whom Mr. Brocklehurst called your benefactress
4628,1,0,0,1,your benefactress
4575,1,0,0,1,the native of a Christian land
4577,1,0,0,1,many a little heathen who says its prayers to Brahma and kneels before Juggernaut
4580,1,0,0,1,her benefactress
4581,1,0,0,1,the pious and charitable lady who adopted her in her orphan state
4582,1,0,0,1,her own daughter
4684,1,0,0,1,Herald _ of last Thursday
4685,1,0,0,1,one pupil
4686,1,0,0,1,"a little girl , under ten years of age"
4689,1,0,0,1,a person below
4690,1,0,0,1,my little boy
4693,1,0,0,1,the old porter
4637,1,0,0,1,you two
4639,1,0,0,1,these two young ladies
4646,1,0,1,0,they
4650,1,0,1,0,We
4654,1,0,0,1,"My Maker and yours , who will never destroy what He created"
4655,1,0,1,0,yours
4656,1,0,0,1,that eventful one
4662,1,0,0,1,"the same mighty , universal Parent"
4664,1,0,0,1,_ dear _ Helen
4601,1,0,0,1,a god
1990,1,0,0,1,her fellow - servants
2184,1,0,0,1,the other gentlemen
2193,1,0,0,1,his aids
2194,1,0,0,1,One of the gentlemen
2534,1,0,0,1,a gentleman ’s servant
2544,1,0,1,0,him;—yes
2547,1,0,0,1,their admirers
2562,1,0,0,1,a nice gentleman
2572,1,0,0,1,a wanderer on the face of the earth
2575,1,0,1,0,their
2502,1,0,1,0,He
4729,1,0,0,1,My Robert
4666,1,0,0,1,darling
4676,1,0,0,1,their own helpers
4677,1,0,0,1,the editor of the _ Herald _
4681,1,0,0,1,a private family where the children
4711,1,0,0,1,any Miss Reed ’s drawing - master
4712,1,0,0,1,"the young ladies themselves , who could not come near it"
4721,1,0,0,1,your father ’s brother
4724,1,0,1,0,they
4727,1,0,0,1,a ‘ sneaking tradesman . ’
3385,1,0,0,1,the men
3386,1,0,0,1,women of other days
3389,1,0,0,1,a statue
3391,1,0,0,1,an English face comes so near the antique models
3400,1,0,0,1,the colder and sterner brother
3414,1,0,0,1,a superior and a leader
3415,1,0,0,1,scholar
3417,1,0,0,1,"a docile , intelligent , assiduous pupil"
3421,1,0,0,1,the scattered population of his parish
3425,1,0,0,1,"an abstracted , and even of a brooding nature"
1986,1,0,0,1,"the bustling , topsy - turvy bedrooms,—just"
4769,1,0,0,1,the butcher and postman
1537,1,0,0,1,the young
1538,1,0,1,0,they
1539,1,0,0,1,my new pupil
1543,1,0,0,1,a grim man in a cuirass
1544,1,0,0,1,one a lady with powdered hair and a pearl necklace
1545,1,0,0,1,"case was of oak curiously carved , and ebon black with time and rubbing"
1551,1,0,0,1,a nobleman
1554,1,0,1,0,they
1568,1,0,0,1,one lonely little dame like Mrs. Fairfax to inhabit
1574,1,0,0,1,no great dame
1575,1,0,0,1,a dependent like myself
4702,1,0,0,1,his uncles
4703,1,0,0,1,a barrister
4704,1,0,0,1,a dissipated young man
4706,1,0,0,1,a fine - looking young man
4780,1,0,0,1,an early riser
4785,1,0,0,1,The owner of Thornfield
4788,1,0,0,1,the manager
4795,1,0,0,1,The present Mr. Rochester ’s mother
4797,1,0,0,1,second cousin to my husband
4799,1,0,0,1,an ordinary housekeeper
4803,1,0,0,1,Mr. Rochester ’s ward
4804,1,0,0,1,a governess for her
4806,1,0,0,1,the lady who is to teach you
4807,1,0,0,1,a clever woman
4808,1,0,1,0,they
4741,1,0,0,1,a very dashing person
4754,1,0,0,1,your future pupil
4755,1,0,0,1,your daughter
4756,1,0,0,1,"No,—I"
4763,1,0,0,1,a nice girl
4884,1,0,1,0,they
4885,1,0,0,1,her housemaid
4886,1,0,0,1,your new pupil
4899,1,0,0,1,a servant at the hall
4903,1,0,0,1,deuce
4906,1,0,1,0,him
4809,1,0,0,1,foreigners
4811,1,0,0,1,a foreigner
4813,1,0,1,0,you
4814,1,0,0,1,nobody here
4833,1,0,0,1,many children
484,1,0,0,1,THE AUTHOR
4844,1,0,0,1,un de ces rats
4851,1,0,1,0,you
486,1,0,1,0,its
4860,1,0,0,1,"an exacting , fastidious sort of man"
3352,1,0,0,1,the young people
3353,1,0,0,1,a plain man
4919,1,0,0,1,your pupil
492,1,0,0,1,only large - hearted and high - minded men
4929,1,0,0,1,the meed teachers most covet — praise of their pupils ’ progress
493,1,0,0,1,a struggling stranger
4931,1,0,0,1,their pupils
4938,1,0,0,1,your people
4944,1,0,0,1,parents
4945,1,0,0,1,uncles
4946,1,0,0,1,aunts
4867,1,0,0,1,a just and liberal landlord
4870,1,0,0,1,a very good master
4879,1,0,0,1,no ghost
488,1,0,0,1,an unknown and unrecommended Author
4880,1,0,0,1,Some of the servants
1519,1,0,0,1,superior
1430,1,0,0,1,my natural guardian
4911,1,0,0,1,this visitant
4914,1,0,1,0,they
4918,1,0,0,1,Monsieur a parlé de vous
1994,1,0,0,1,a prisoner in his dungeon
1996,1,0,0,1,not a soul in the house
2000,1,0,0,1,the charwomen
