COREF,n_mentions,n_prop,n_pron,n_nom,top_text
578,3,0,0,3,the characters
6128,3,0,3,0,they
688,3,0,1,2,its owner
4709,3,0,2,1,his
4705,3,0,3,0,our
7808,3,0,3,0,ourselves
6873,3,0,3,0,us
6162,3,0,1,2,the owner of the Project Gutenberg ™ trademark
6182,3,0,1,2,volunteers
6607,3,0,3,0,him
713,3,0,0,3,another man
5799,3,0,2,1,his
3112,3,0,3,0,our
2747,3,0,2,1,the unlucky favorite
1378,3,0,1,2,Some men
1279,3,0,1,2,the figure
2987,3,0,2,1,A young author
1385,3,0,1,2,the whole troop
3285,3,0,2,1,Our young heroes
1778,3,0,2,1,minstrels
1775,3,0,0,3,the whole party
3297,3,0,0,3,no person
2995,3,0,2,1,both ladies
2748,3,0,3,0,Our
1144,3,0,1,2,the Muses
2153,3,0,2,1,"The baron , who followed shortly afterwards on horseback"
2569,3,0,0,3,spectators
2523,3,0,3,0,them
2008,3,0,1,2,the Germans
1866,3,0,3,0,us
3130,3,0,3,0,They
3049,3,0,3,0,our
3129,3,0,2,1,me
2281,3,0,1,2,the lackey
3127,3,0,2,1,I
1886,3,0,2,1,certain devout people
1565,3,0,1,2,each individual
2709,3,0,2,1,his
3279,3,0,2,1,their
2807,3,0,2,1,their
2959,3,0,3,0,they
1366,3,0,0,3,her attendants
1668,3,0,0,3,characters
1672,3,0,2,1,the skipper
1098,3,0,2,1,our two speculators
2900,3,0,1,2,The officer
2898,3,0,2,1,an officer on horseback
1195,3,0,3,0,they
1306,3,0,2,1,the troop on foot
2468,3,0,3,0,they
1683,3,0,2,1,his
1684,3,0,3,0,they
1801,3,0,3,0,you
2934,3,0,3,0,him
1632,3,0,0,3,The musician
2386,3,0,2,1,The footman
1349,3,0,2,1,the husbandman
1685,3,0,2,1,the reverend gentleman
2377,3,0,3,0,us
2955,3,0,0,3,her confidant
1072,3,0,3,0,they
1359,3,0,3,0,their
1624,3,0,2,1,a man that was waiting in the house
1360,3,0,1,2,the rope - dancers
2364,3,0,2,1,a guest like him
2179,3,0,2,1,Each of the party
3141,3,0,1,2,good men
1889,3,0,2,1,the leader of the meeting
3337,3,0,2,1,them
1531,3,0,2,1,them
1904,3,0,0,3,the lawyer
2589,3,0,2,1,our actresses
2262,3,0,2,1,his
2205,3,0,0,3,servants
3083,3,0,0,3,his company
2258,3,0,1,2,Each of them
3329,3,0,1,2,the group
1736,3,0,2,1,every actress
2611,3,0,2,1,his
3076,3,0,3,0,our
7378,2,0,1,1,this goddess
8491,2,0,1,1,the Deity in nature
4785,2,0,2,0,us
7372,2,0,1,1,men of sentiment
4426,2,0,1,1,The other members of the company
4816,2,0,1,1,the gentlemen that had been there
4796,2,0,2,0,us
4831,2,0,2,0,they
8804,2,0,1,1,Good girl
4782,2,0,0,2,all the company
4820,2,0,1,1,her little flurried daughter
2944,2,0,1,1,its
6405,2,0,2,0,them
4434,2,0,1,1,The majority
2245,2,0,0,2,A groom
6280,2,0,1,1,My brothers and sisters
855,2,0,1,1,An amorphous town - clerk
4735,2,0,0,2,rakes
2352,2,0,1,1,the sagacious lord of the mansion
6295,2,0,1,1,us young ones
8539,2,0,1,1,our young doctor
4750,2,0,1,1,"elderly ladies , who had set themselves to cards"
4755,2,0,0,2,Learned women
6288,2,0,1,1,the contriver and secret director of the spectacle
6443,2,0,1,1,"an old servant of one of our families , who had now become a woodman , with many entreaties that he would get us a few young firs and birches ; which actually arrived more speedily than we had reason to expect"
4447,2,0,2,0,you
2359,2,0,1,1,Some new guests
1691,2,0,2,0,our
4439,2,0,2,0,she
8515,2,0,2,0,thou
737,2,0,0,2,critics
6453,2,0,1,1,the whole corps of heroes
2937,2,0,1,1,several young people of good families and careful education
4839,2,0,0,2,no mortal
626,2,0,1,1,this illustrious foreigner
6458,2,0,1,1,the bold Godfredo
8422,2,0,2,0,thee
8432,2,0,1,1,your sister
4387,2,0,1,1,A third critic
2435,2,0,2,0,Our
4385,2,0,1,1,the actor who had undertaken Hamlet
2917,2,0,1,1,"a guiltless person , whose griefs one"
7427,2,0,1,1,the emperor
2442,2,0,0,2,soldiers
4937,2,0,1,1,The greatest physician
1290,2,0,0,2,One of them
8840,2,0,0,2,My protectress
4941,2,0,1,1,My younger sisters
6213,2,0,1,1,minors and moneyless people
885,2,0,1,1,the crowd collected in front of the _ Amthaus _
4961,2,0,1,1,the very persons who would have advised it
8851,2,0,2,0,you
8403,2,0,0,2,a Fair Saint
8838,2,0,1,1,each enjoy
1201,2,0,1,1,One of the painters employed in the manufactory had formerly worked as an understrapper at the prince 's theatre
7409,2,0,1,1,our ladies
4402,2,0,2,0,them
3100,2,0,0,2,a pedestrian
6259,2,0,0,2,wife
8474,2,0,1,1,that young Englishman at Rome
7224,2,0,1,1,"others , bare of help"
882,2,0,0,2,the _ Actuarius _
8827,2,0,1,1,Certain of my friends
7395,2,0,2,0,them
6255,2,0,1,1,The giant
8461,2,0,2,0,we
4880,2,0,2,0,They
6247,2,0,1,1,sovereign lord
2234,2,0,0,2,none of them
6244,2,0,1,1,the little dapper son of Jesse
4890,2,0,2,0,They
1303,2,0,1,1,a female dancer mounted on a corresponding hack
7353,2,0,2,0,we
4730,2,0,1,1,The people I lived among
7245,2,0,2,0,your
1238,2,0,1,1,his debtors
8727,2,0,1,1,The good old gentleman
6372,2,0,1,1,the new aspirant
2292,2,0,2,0,our
6365,2,0,1,1,my conductor
4636,2,0,1,1,"a charming little angel dressed in white , with golden wings , who warmly courted me , I dwelt upon so long , that my imagination painted out his form almost to visibility"
4637,2,0,0,2,dolls
8733,2,0,1,1,The old man with the gout
2298,2,0,0,2,his fellow
8552,2,0,1,1,the gallant colonel
8638,2,0,1,1,a lady very nearly related to him
8635,2,0,0,2,the priest
1240,2,0,1,1,advocates
3025,2,0,1,1,Unhappy creatures
1713,2,0,2,0,they
1241,2,0,0,2,judges
1255,2,0,0,2,rope - dancers
2288,2,0,0,2,some other person
7268,2,0,2,0,we
8670,2,0,1,1,your lord
7296,2,0,1,1,people of high breeding and exalted rank
1226,2,0,0,2,his bridegroom
2269,2,0,0,2,the rest of the party
4555,2,0,2,0,our
2265,2,0,1,1,a part of the tired wanderers
4536,2,0,2,0,our
7281,2,0,0,2,The confectioner
7287,2,0,2,0,our
1229,2,0,0,2,the whole family
8691,2,0,1,1,one 's servants
6398,2,0,0,2,my heroes
8686,2,0,1,1,a serving - man
4578,2,0,0,2,every person
1727,2,0,1,1,the heroes
4591,2,0,2,0,They
6384,2,0,2,0,their
4666,2,0,1,1,our dancing - master
8734,2,0,1,1,a man so gifted
4667,2,0,1,1,his scholars
7330,2,0,1,1,few famous names
2332,2,0,1,1,Young officers
8591,2,0,1,1,his neighbors
1708,2,0,1,1,their clergyman
1266,2,0,1,1,"A girl with roses and other flowers for sale , coming by"
6422,2,0,2,0,her
6316,2,0,0,2,foes
4476,2,0,1,1,public persons of acknowledged merit
2336,2,0,0,2,the community
8581,2,0,2,0,you
6429,2,0,1,1,the Paynim heroine
8572,2,0,1,1,A judicious man
8763,2,0,2,0,we
1224,2,0,0,2,their masters
8556,2,0,1,1,my dependants
8767,2,0,1,1,men of all shapes and ages
7332,2,0,1,1,the first classes of the nation
6323,2,0,2,0,our
5710,2,0,1,1,a helpless girl
7255,2,0,2,0,Yours
8623,2,0,2,0,we
4673,2,0,0,2,The youngest
7320,2,0,0,2,poor devil
4504,2,0,1,1,the clergyman with whom the harper had been placed to board
8738,2,0,1,1,this woman of women
1215,2,0,1,1,The rude man
7451,2,0,1,1,those persons
3018,2,0,2,0,us
7324,2,0,1,1,our Muses
4684,2,0,1,1,our young acquaintances
6335,2,0,0,2,heroes
2328,2,0,2,0,they
874,2,0,1,1,the officers of law
7329,2,0,1,1,men of high station
1259,2,0,0,2,their wives
7450,2,0,2,0,you
2124,2,0,1,1,the two young girls
8396,2,0,1,1,The same young man
5881,2,0,2,0,She
8010,2,0,0,2,a nobleman
588,2,0,1,1,Few among us
7706,2,0,2,0,you
5455,2,0,2,0,We
587,2,0,1,1,their favorite author
1459,2,0,2,0,you
1471,2,0,1,1,his patronesses
5468,2,0,0,2,the little ones
547,2,0,1,1,"the Germans , whom , by a species of second sight"
7716,2,0,2,0,its
2558,2,0,1,1,the inmates of the castle
796,2,0,0,2,her darling
7958,2,0,0,2,thy mother
1485,2,0,1,1,the tumblers and dancers
5857,2,0,1,1,they
5483,2,0,1,1,My sister 's eldest son
1563,2,0,2,0,you
7936,2,0,1,1,"the beautiful and perfect,--that every one"
5848,2,0,2,0,they
5444,2,0,2,0,she
7704,2,0,2,0,ours
8102,2,0,2,0,You
5439,2,0,0,2,us women
1404,2,0,2,0,They
8085,2,0,2,0,your
5928,2,0,1,1,The fair boy
2733,2,0,0,2,his companions
5923,2,0,2,0,their
8071,2,0,1,1,The viceroy of that country
5400,2,0,2,0,our
8067,2,0,2,0,you
5910,2,0,1,1,the unlucky girl
8057,2,0,1,1,the main figures
5900,2,0,2,0,them
543,2,0,0,2,our brother
1580,2,0,1,1,this old friend
8030,2,0,2,0,thou
1579,2,0,1,1,one class of men
5434,2,0,0,2,ladies
5885,2,0,2,0,their
8020,2,0,0,2,a public person
5438,2,0,2,0,us
1491,2,0,1,1,A row of men
1559,2,0,2,0,us
550,2,0,1,1,Our translators
773,2,0,1,1,these two fathers
5584,2,0,2,0,us
1550,2,0,0,2,a notary
7873,2,0,1,1,One or two princes
7867,2,0,2,0,your
7865,2,0,1,1,not every German traveller
5641,2,0,2,0,Our
5765,2,0,2,0,They
576,2,0,1,1,"the great mass of readers , who read to drive away the tedium of mental vacancy"
2615,2,0,0,2,any woman
5747,2,0,2,0,us
5661,2,0,1,1,the tearful damsel
783,2,0,0,2,his Mariana
7826,2,0,0,2,a good physician
7820,2,0,0,2,few
782,2,0,0,2,relations
5741,2,0,2,0,he
2626,2,0,1,1,This genius
5696,2,0,2,0,they
572,2,0,0,2,its author
7881,2,0,2,0,you
7884,2,0,1,1,booksellers
2679,2,0,0,2,certain actors
774,2,0,2,0,we
5838,2,0,1,1,the lovely women whom he knew or had heard of
7730,2,0,1,1,my faithful friend
7731,2,0,2,0,thou
5510,2,0,1,1,some virtuous burgher maiden
7733,2,0,2,0,us
7736,2,0,1,1,"a person that so little knew , so totally misknew"
5519,2,0,1,1,A singular personage
5828,2,0,2,0,them
5523,2,0,2,0,our
7753,2,0,0,2,my nation
5528,2,0,1,1,these instructors
1511,2,0,2,0,They
5807,2,0,2,0,they
1518,2,0,1,1,her actors
1521,2,0,2,0,we
2590,2,0,0,2,the young officers
557,2,0,0,2,his countrymen
5570,2,0,2,0,Our
8094,2,0,2,0,they
5357,2,0,2,0,you
4983,2,0,1,1,the woman who had valued God above her bridegroom
1341,2,0,1,1,a peasant
7497,2,0,1,1,the composer
5090,2,0,1,1,sick persons who have no medicine
5091,2,0,1,1,all my friends
5092,2,0,1,1,my invisible Leader
8313,2,0,1,1,the gallant
6136,2,0,2,0,she
2480,2,0,1,1,them
7512,2,0,0,2,his author
8299,2,0,1,1,our Ghost
5124,2,0,1,1,the great Physician
829,2,0,2,0,our
1628,2,0,2,0,them
5138,2,0,2,0,they
8273,2,0,1,1,such a creature
2831,2,0,0,2,a peasant - girl
5152,2,0,1,1,a gifted man
7551,2,0,2,0,you
7555,2,0,0,2,your husband
1627,2,0,0,2,no one of them
7496,2,0,1,1,No one there
5084,2,0,1,1,"my faithful , invisible Leader"
7668,2,0,0,2,The more fool
5082,2,0,1,1,my God
2459,2,0,0,2,his hero
620,2,0,1,1,infants
1665,2,0,0,2,a Jew
4995,2,0,0,2,counts
8378,2,0,2,0,your
2907,2,0,1,1,our astonished friend
1315,2,0,1,1,Wilhelm 's fair neighbor
1658,2,0,1,1,the young women
5024,2,0,1,1,All who did not know him
5029,2,0,0,2,canoness
7477,2,0,1,1,a fashionable man of the world
1335,2,0,1,1,some miners
2888,2,0,2,0,our
8329,2,0,2,0,us
7494,2,0,0,2,a character
1636,2,0,0,2,a tailor
1337,2,0,2,0,our
6155,2,0,0,2,an individual Project Gutenberg ™ electronic work
6143,2,0,2,0,we
8255,2,0,0,2,the lady of the house
8252,2,0,2,0,our
8248,2,0,1,1,the stag
5180,2,0,1,1,"an upright , pious gentleman , residing in a distant quarter"
5280,2,0,1,1,our intelligent and gifted landlord
601,2,0,2,0,themselves
6007,2,0,1,1,the true artist
5292,2,0,1,1,the person who invites
2778,2,0,2,0,Our
530,2,0,0,2,the English public
7634,2,0,2,0,"him,--not"
8140,2,0,0,2,The very man
5988,2,0,2,0,our
5987,2,0,1,1,that stranger
1393,2,0,1,1,some members of the troop
1590,2,0,2,0,our
8120,2,0,1,1,the first
2763,2,0,1,1,the black - artist
5326,2,0,1,1,the figures which had joined themselves to my religious ideas would have found in the eyes of my uncle
5975,2,0,1,1,me
2751,2,0,0,2,their protector
1402,2,0,0,2,the little one
5956,2,0,2,0,our
1383,2,0,2,0,she
8160,2,0,1,1,a very meritorious person
8171,2,0,1,1,Brown - complexioned people
605,2,0,2,0,our
5184,2,0,0,2,the brethren
5185,2,0,2,0,our
8239,2,0,1,1,our strange friend
2499,2,0,1,1,this professor
1368,2,0,2,0,theirs
7586,2,0,2,0,Thou
5209,2,0,1,1,a lady who was sick
5210,2,0,1,1,several acquaintances
1375,2,0,1,1,the merry tumblers
2800,2,0,1,1,his well - wishers
6045,2,0,2,0,Our
1377,2,0,1,1,The children in succession
5233,2,0,1,1,well - affected people
819,2,0,0,2,her step - daughter
5241,2,0,1,1,distinguished men
5243,2,0,1,1,persons privileged as they are
8182,2,0,1,1,personages
8176,2,0,1,1,the personages of the one
8355,2,0,2,0,theirs
3020,2,0,2,0,their
6466,2,0,1,1,"one small , grinning urchin"
3255,2,0,1,1,these wonderful companions
9175,2,0,2,0,us
8860,2,0,1,1,some ladies of the neighborhood
917,2,0,2,0,our
1796,2,0,1,1,Each warrior
7065,2,0,0,2,the man of genius
1089,2,0,2,0,they
9166,2,0,1,1,"some lovely , heavenly maiden the most odious of men"
3830,2,0,1,1,men of mediocre talents
3835,2,0,0,2,his comrades
1065,2,0,2,0,them
2080,2,0,1,1,his enemies
3838,2,0,1,1,his first actor
1097,2,0,2,0,us
9151,2,0,2,0,us
7071,2,0,1,1,another man who has wasted the force of his youth
9147,2,0,1,1,the fair Elmira
9141,2,0,1,1,a partner in a large commercial house
6636,2,0,0,2,robbers
6655,2,0,0,2,his neighbor
1798,2,0,2,0,Thy
6660,2,0,0,2,rivals
9186,2,0,2,0,we
6690,2,0,0,2,a statesman
703,2,0,2,0,his
6684,2,0,1,1,The spectators thou regardest as on work - days they regard each other
3746,2,0,1,1,Some pagan soldiers
7033,2,0,1,1,our manager
6681,2,0,2,0,we
1083,2,0,0,2,his new acquaintance
3759,2,0,1,1,a society of persons
704,2,0,2,0,her
3763,2,0,1,1,the Children of Joy
9206,2,0,0,2,dear good Wilhelm
2071,2,0,0,2,a German
6670,2,0,1,1,a worthy man
9197,2,0,2,0,thou
6666,2,0,1,1,the manager obliged
3775,2,0,0,2,the clergy
6664,2,0,0,2,the populace
3240,2,0,1,1,The first comers
9139,2,0,1,1,this lucky fellow
9134,2,0,2,0,they
3938,2,0,2,0,They
3940,2,0,1,1,"Englishmen , who generally , in the distance , were accustomed to see little else than ships and voyages"
6608,2,0,1,1,those lovers who bring nothing but their hearts
3947,2,0,2,0,our
3949,2,0,0,2,the Duchess
7102,2,0,1,1,singers
3954,2,0,1,1,many characters
3178,2,0,0,2,a former lover
1130,2,0,2,0,their
3171,2,0,1,1,a girl of fourteen
3969,2,0,1,1,the actors that were going to leave him
7110,2,0,0,2,the monarch
3976,2,0,2,0,We
7112,2,0,1,1,Old man
6591,2,0,0,2,my dear
3985,2,0,1,1,the guilty man
9047,2,0,0,2,her cousin
9040,2,0,0,2,my mistress
710,2,0,2,0,us
2117,2,0,2,0,their
6632,2,0,1,1,the young Melina
2107,2,0,0,2,the beautiful countess
9126,2,0,2,0,we
1795,2,0,0,2,The singer
3883,2,0,1,1,the persons who frequented his society
9120,2,0,1,1,thy ill - starred friend
9119,2,0,2,0,us
3892,2,0,0,2,the person
3894,2,0,0,2,other men
3899,2,0,1,1,"several of his actors , who reckoned themselves indispensable , were growing more and more arrogant,--or else he must entirely new - model and re - form his company"
3902,2,0,2,0,our
9111,2,0,0,2,The cousin
9110,2,0,2,0,us
6623,2,0,2,0,We
9108,2,0,1,1,A little girl
7093,2,0,2,0,us
662,2,0,2,0,them
9093,2,0,1,1,the little girl who has attached herself so strangely to me
6618,2,0,0,2,his troop
6691,2,0,1,1,men so totally forsaken by all feeling of existence
3736,2,0,2,0,their
904,2,0,1,1,the townsfolk present
6944,2,0,2,0,our
1893,2,0,0,2,his guest
952,2,0,1,1,people of a singularly strict and harsh temper
6921,2,0,2,0,We
6922,2,0,2,0,we
6930,2,0,1,1,his fellow - subjects
6826,2,0,1,1,the rich
3481,2,0,1,1,"the lovely , sympathizing princess"
6816,2,0,1,1,each man who has no gift for producing first - rate works
1031,2,0,1,1,"those tried , sedate persons , with fixed principles and habits"
3733,2,0,2,0,you
1972,2,0,1,1,"the excellent actors whom fortune had offered him , in a style corresponding to their talents and capacities"
3511,2,0,1,1,that beneficent lady
9352,2,0,1,1,Every girl that reads and understands this little book
6813,2,0,1,1,the ancient sibyl
3323,2,0,0,2,some cavaliers
6950,2,0,0,2,a hypocrite
3531,2,0,1,1,the ancient messenger
1979,2,0,0,2,his lord
3453,2,0,1,1,the honorable persons who last night
6914,2,0,1,1,one of our friends
3442,2,0,0,2,several people
1897,2,0,0,2,his master
1920,2,0,2,0,them
3381,2,0,0,2,peasants
3382,2,0,0,2,the wounded youth
992,2,0,1,1,a Dutch painter
6894,2,0,2,0,herself
6896,2,0,2,0,You
3390,2,0,1,1,"The lovely being , whom this garment lately covered"
3391,2,0,0,2,his vanished benefactress
3403,2,0,0,2,the landlady
6878,2,0,1,1,the mountain adventurer
1924,2,0,1,1,all the people round him
6876,2,0,2,0,she
3417,2,0,1,1,the captain of the band
1901,2,0,2,0,they
1935,2,0,0,2,his adversary
1937,2,0,2,0,we
960,2,0,1,1,"a family,--a family which could number even a superintendent among its relatives"
9343,2,0,1,1,the writer who will not occasionally find this work of great convenience and assistance to him
1882,2,0,2,0,We
1872,2,0,0,2,this stranger
1841,2,0,0,2,friend
6733,2,0,1,1,these blockheads
6730,2,0,1,1,the poorest creatures
3286,2,0,1,1,their other comrades
3669,2,0,1,1,I
9251,2,0,1,1,a goddess
9250,2,0,2,0,thou
9248,2,0,1,1,your savage brother - in - law
7008,2,0,0,2,a happy man
1829,2,0,2,0,their
3685,2,0,2,0,we
1824,2,0,0,2,Some persons
3701,2,0,2,0,we
3710,2,0,1,1,these young people
6708,2,0,1,1,other man
7020,2,0,2,0,you
7022,2,0,0,2,this girl
1805,2,0,1,1,his entertainers
3638,2,0,0,2,his trading correspondents
3621,2,0,1,1,the other two
9330,2,0,1,1,the casual reader
1053,2,0,0,2,another
6786,2,0,0,2,your family
3559,2,0,1,1,the amiable countess
6972,2,0,0,2,society
9325,2,0,2,0,thou
6975,2,0,0,2,their brethren
3575,2,0,0,2,some one
3581,2,0,2,0,our
6771,2,0,2,0,we
6770,2,0,1,1,such a person
3598,2,0,0,2,artists
9306,2,0,0,2,the instructor
9304,2,0,2,0,we
6766,2,0,1,1,A rich nobleman
2010,2,0,0,2,a critic
6755,2,0,0,2,we young ones
3612,2,0,1,1,Several people entering
6750,2,0,0,2,a collector
3161,2,0,1,1,a lady of the neighborhood
2638,2,0,1,1,the great French dramatic writers
4072,2,0,0,2,lovers
8914,2,0,1,1,our hunters
7183,2,0,1,1,my patrons
4065,2,0,2,0,they
6516,2,0,0,2,my good friend
4272,2,0,2,0,we
6573,2,0,1,1,every unconcerned spectator
4200,2,0,2,0,You
7132,2,0,1,1,"husbands , who witness this touching scene"
8883,2,0,0,2,a master
2137,2,0,0,2,a courtier
8896,2,0,2,0,we
7163,2,0,2,0,thou
6567,2,0,2,0,you
6536,2,0,2,0,them
8988,2,0,1,1,The different classes
4158,2,0,1,1,the absent Ghost
4157,2,0,1,1,Every individual present
4156,2,0,1,1,the prompter
9011,2,0,1,1,my foes
7209,2,0,0,2,your Excellency
8949,2,0,1,1,his noble sister
6485,2,0,1,1,our society
6500,2,0,0,2,my Muse
4081,2,0,2,0,we
4295,2,0,1,1,the various individuals of the party
6480,2,0,0,2,company
717,2,0,0,2,a miserable creature
1155,2,0,1,1,the busy man
6515,2,0,1,1,our puppets
3158,2,0,2,0,Our
3137,2,0,1,1,each being
2144,2,0,1,1,the most knowing inhabitants of the burgh
1749,2,0,1,1,other two girls
1768,2,0,2,0,they
6488,2,0,1,1,unlucky rivals
7187,2,0,2,0,your
4104,2,0,2,0,their
1184,2,0,1,1,a communicative traveller
4098,2,0,1,1,me
2226,2,0,0,2,the travellers
2223,2,0,1,1,people hired from the village
8871,2,0,1,1,"himself,--a reasonable housewife"
6509,2,0,0,2,the scholar
6543,2,0,2,0,they
6470,2,0,0,2,any person
8891,2,0,1,1,my worthy benefactress
2204,2,0,1,1,several cooks
4163,2,0,0,2,the Spectre
4111,2,0,2,0,us
7200,2,0,2,0,your
6472,2,0,2,0,them
1744,2,0,1,1,the tyrant
2152,2,0,2,0,they
1188,2,0,0,2,a debtor
6486,2,0,1,1,each happy pair
7182,2,0,1,1,"a person that could handle his pen , that understood French , and was not without a little skill in ciphering"
6527,2,0,2,0,she
767,1,0,0,1,any stranger that had the slightest connection with his house
1584,1,0,1,0,them
7189,1,0,0,1,Frenchmen
7670,1,0,0,1,a dancing - girl in his troop
6989,1,0,0,1,a magistrate
7261,1,0,0,1,some pretty children
7673,1,0,0,1,some other women whom he courts
7671,1,0,0,1,an actress with whom he is intimate
7119,1,0,0,1,a singer
7676,1,0,0,1,the arch - fool
6984,1,0,0,1,our vaulters
6980,1,0,0,1,proper actors
7698,1,0,0,1,"children , with the pure , clear vision of innocence"
7697,1,0,0,1,her slave
7696,1,0,0,1,her tyrant
1582,1,0,0,1,an oldish man
7692,1,0,0,1,my own deceiver
1583,1,0,0,1,two young girls
7687,1,0,0,1,the fool
7684,1,0,0,1,One more forsaken woman in the world
7683,1,0,1,0,they
1752,1,0,0,1,the town - guard
7677,1,0,0,1,her faithless swain
7682,1,0,0,1,the happy child
7197,1,0,0,1,A large party
6986,1,0,0,1,one of us
7681,1,0,1,0,they
1756,1,0,0,1,the various members of his party
7263,1,0,0,1,certain of the servants
726,1,0,0,1,the adored
7679,1,0,1,0,us
1759,1,0,1,0,they
6987,1,0,1,0,us
7680,1,0,1,0,they
1847,1,0,0,1,"it,--a man of good appearance , of middle age , and a brisk , contented look"
1852,1,0,0,1,The hostler
6990,1,0,0,1,the useless brat
7631,1,0,0,1,smiling villains
1839,1,0,0,1,the creature
7273,1,0,0,1,The goddess of war
1598,1,0,0,1,many of them
7629,1,0,0,1,the usurper of his crown
1729,1,0,0,1,Each individual of the party
7628,1,0,0,1,A prince by birth
1836,1,0,1,0,them
7627,1,0,0,1,A young hero panting for vengeance
7007,1,0,0,1,the other actors
7626,1,0,1,0,us
7181,1,0,0,1,"some commercial men , who , in extraordinary cases , were enabled to employ a person that could handle his pen , that understood French , and was not without a little skill in ciphering"
7277,1,0,0,1,a warrior
7624,1,0,0,1,the venerable ghost
1599,1,0,0,1,his daughters
7621,1,0,0,1,this son of princes
7620,1,0,0,1,this youth
1604,1,0,0,1,the stranger damsels
7616,1,0,0,1,its parents
7180,1,0,0,1,no constant one
7613,1,0,0,1,the departed
7612,1,0,0,1,his surviving noble - minded parent
1760,1,0,1,0,its
7609,1,0,0,1,"The faithful , tender son"
7280,1,0,0,1,Dearest father
7632,1,0,0,1,O cursed spite
7004,1,0,1,0,them
1840,1,0,0,1,her master
1589,1,0,0,1,"those good - hearted , boisterous old gentlemen , whom the German theatre is never without , and whom , in common life , one also frequently enough falls in with . For as it is the character of our countrymen to do good , and cause it , without pomp or circumstance"
7666,1,0,0,1,the new acquaintance
7664,1,0,0,1,this brat
7267,1,0,0,1,a Minerva
7662,1,0,0,1,a very pretty fellow
6991,1,0,1,0,We
7661,1,0,0,1,the papa
1585,1,0,0,1,a company then playing in his native town
7658,1,0,0,1,a very stately person
1587,1,0,0,1,The daughters
7252,1,0,0,1,critic
6995,1,0,0,1,"the "" Great Devil"
1846,1,0,0,1,A rider
7637,1,0,1,0,us
7650,1,0,1,0,we
6997,1,0,0,1,author
6998,1,0,0,1,man of any class
7648,1,0,0,1,my hard - hearted brother
7272,1,0,0,1,its patron goddess
7645,1,0,0,1,her crazed lover
7644,1,0,0,1,the friendly goddess Opportunity
7001,1,0,0,1,thronging multitudes
1592,1,0,0,1,our actor
7639,1,0,0,1,a few master - strokes
7638,1,0,0,1,"you,--my brother"
6976,1,0,1,0,you
1578,1,0,0,1,"an ill - powdered , but yet very stiff , periwig"
7701,1,0,0,1,the meanest creatures
7742,1,0,0,1,your equals
1546,1,0,0,1,people who enjoyed her acquaintance
6901,1,0,0,1,all human society
1745,1,0,0,1,no living mortal
1547,1,0,0,1,a kind of _ spiritual chameleon
7766,1,0,0,1,an honest young woman
7764,1,0,0,1,men of all ranks
6905,1,0,0,1,"the son of that worthy man to whom I owe so many thanks,--so long have owed money"
7763,1,0,0,1,the young and lively girl
1549,1,0,0,1,some traders
7760,1,0,1,0,us
7208,1,0,0,1,a judge
6906,1,0,0,1,"that worthy man to whom I owe so many thanks,--so long have owed money"
7227,1,0,0,1,her party
6907,1,0,0,1,Your good father
1551,1,0,0,1,purchasers
6908,1,0,0,1,a knave
6910,1,0,0,1,a scholar
7751,1,0,0,1,the young bud
1553,1,0,1,0,our
7229,1,0,0,1,major
6912,1,0,0,1,two fragments of an acting company that made shipwreck here a short while ago . The pleasantness of the place
1741,1,0,1,0,she
7746,1,0,0,1,the people whom you sent to my brother
1748,1,0,0,1,"the landlord , who came running in at the noise , the punch - bowl itself , never after this festivity to be polluted by unholy drink"
7743,1,0,0,1,worthy friend
7774,1,0,0,1,the whisking shopman
7775,1,0,0,1,the conceited merchant
7776,1,0,0,1,the conceited merchant 's son
7215,1,0,0,1,little thing
7217,1,0,1,0,We
7794,1,0,1,0,You
7792,1,0,0,1,the whole nation
7791,1,0,0,1,some actor
6890,1,0,0,1,the whole neighborhood
7790,1,0,0,1,an author whom I valued
7218,1,0,0,1,mankind
1542,1,0,0,1,Melina 's wife
7789,1,0,0,1,fools
1543,1,0,0,1,"a young woman not without culture , but wofully defective in soul and spirit"
7219,1,0,0,1,many worthy men
7787,1,0,0,1,"the young , erring parson"
7777,1,0,0,1,"the polished , calculating man of the world"
1914,1,0,0,1,this half - grown younker
7786,1,0,0,1,"the smirking , vapid courtier"
7785,1,0,0,1,the heavy country - baron
7784,1,0,0,1,"the solemn , heedful man of office"
1743,1,0,0,1,his oppressor
7783,1,0,0,1,"the sleek - fed , gouty canon"
7782,1,0,0,1,"the awkward , humbly proud man of letters"
7781,1,0,0,1,The fantastically dizened student
1909,1,0,1,0,our
7779,1,0,0,1,the impetuous prince
7778,1,0,0,1,the bold soldier
1891,1,0,0,1,another of the flock
7741,1,0,0,1,the first large - born child of the Creation
1868,1,0,1,0,Ye
1557,1,0,0,1,enchanters
7204,1,0,0,1,a great actor
1731,1,0,0,1,their own character
7718,1,0,0,1,one race
7717,1,0,0,1,the author of the one or of the other
6952,1,0,0,1,the great mother of womankind
7248,1,0,0,1,a prince who merits so much veneration
7249,1,0,0,1,our little troop
6953,1,0,0,1,a couple of your close - fisted gentry
1575,1,0,1,0,you
7714,1,0,0,1,no villain
6954,1,0,1,0,your
6955,1,0,0,1,your close - fisted gentry
7711,1,0,0,1,historians
1885,1,0,0,1,"the old man , with the nicest accordance"
7604,1,0,0,1,a private nobleman
